n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
1366,1366.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.8,35.0,-1194.469217675607,105.06893162730222,2946.471200484145,1853.7022633708425,4.0
1367,1367.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,0.7,45.0,-1428.9110728972678,111.1019126142698,3501.156578822863,1921.6460391437286,4.0
1368,1368.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.9,0.8,60.0,-479.55117230567754,130.58794234320223,3460.204153344408,2598.2432438913906,4.0
1369,1369.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,0.7,35.0,-973.029655221103,111.1019126142698,2637.1344804841456,1921.6460391437286,4.0
1370,1370.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,0.7,55.0,-1492.9814263044693,74.54606869299404,3390.540895005691,1696.1987861015434,8.0
1371,1371.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,1.0,0.8,30.0,-1806.2628465467067,81.69912898735306,3663.928993344408,869.6286566069383,2.0
1372,1372.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,45.0,-672.3443473658605,130.58794234320223,2824.7224204236268,1686.4786887317857,2.0
1373,1373.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.7,1.0,0.7,45.0,-1317.5672459550055,57.70311697755309,2638.0034276844,1396.7697265366824,10.0
1374,1374.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.7,1.0,25.0,-1950.4354363863172,41.50495899604326,2843.0324276844,1005.6107053696289,10.0
1375,1375.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.7,1.0,0.7,35.0,-1493.9883051666463,84.26963300998734,3208.0718276844,1252.5584259418956,4.0
1376,1376.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,0.7,35.0,-1616.9542969841925,62.443653980531586,3262.269578822862,1048.3432785901146,6.0
1377,1377.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,20.0,-2109.7197802011096,41.50495899604326,3189.7618204236273,1005.6107053696289,10.0
1378,1378.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,0.8,60.0,-1032.0314156832874,75.70171885222204,2870.2854060231175,2131.31699835567,10.0
1379,1379.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,50.0,-1218.0844996633136,73.94929829919676,2879.6524422059456,1727.0910770557418,8.0
1380,1380.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,0.8,55.0,-1211.445498701358,87.79537208254564,3189.7618204236273,2263.2081917023593,8.0
1381,1381.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.8,1.0,1.0,40.0,-1229.8787463658625,80.09403807473525,2820.4724950056907,1332.014446590384,4.0
1382,1382.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,0.8,55.0,-1362.2400337923766,60.12499419562551,2925.215427805436,1517.2129145549022,10.0
1383,1383.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,35.0,-2008.8892310586625,41.50495899604326,3541.383420423627,1005.6107053696289,10.0
1384,1384.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,0.7,0.8,35.0,-1335.255784248939,101.2290504822933,2970.571473223372,1217.3985835163323,2.0
1385,1385.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.9,1.0,25.0,-1507.5039760323118,52.38197966632623,2819.6035478054364,723.5230987517327,4.0
1386,1386.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.8,25.0,-1267.2619901019536,51.538084700205125,2343.698480484145,645.7534289989336,4.0
1387,1387.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,0.9,25.0,-1612.339690709367,41.50495899604326,2489.54753328389,828.8116260759891,8.0
1388,1388.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.9,45.0,-2056.8309411312994,41.50495899604326,3687.232473223372,981.2876435893429,10.0
1389,1389.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,0.9,25.0,-2065.333292071497,41.50495899604326,3314.3551005446634,828.8116260759891,8.0
1390,1390.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,40.0,-1257.0527309085646,62.443653980531586,2654.5755405446635,1169.505689112866,6.0
1391,1391.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.7,1.0,0.8,55.0,-129.982490264732,130.58794234320223,2656.313434945173,1815.5977109938156,2.0
1392,1392.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,0.8,20.0,-1867.3209693566284,41.50495899604326,3052.754473344408,804.4885642957032,8.0
1393,1393.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,1.0,20.0,-2087.284839912579,41.50495899604326,2983.0912150056906,1005.6107053696289,10.0
1394,1394.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,60.0,-1268.335062959159,106.29108532121222,3742.1624950056907,3517.0001184598827,10.0
1395,1395.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,0.8,0.8,55.0,-611.7908476912507,130.58794234320223,2964.781207744918,1815.5977109938156,2.0
1396,1396.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.7,1.0,35.0,-1554.3653324137597,52.38197966632623,2861.3424349451725,925.1719150704149,6.0
1397,1397.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.8,0.8,0.9,25.0,-1473.6164568821719,41.50495899604326,2472.1064732233726,828.8116260759891,8.0
1398,1398.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,1.0,40.0,-1140.2181510587268,84.26963300998734,2818.734600605181,1444.1675399974267,4.0
1399,1399.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,0.9,50.0,-976.3626917640562,101.2290504822933,2819.6035478054364,2369.8301773739436,6.0
1400,1400.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.8,0.7,0.8,45.0,-1529.162336225545,52.38197966632623,3007.1914877449176,1264.4244544849053,10.0
1401,1401.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.7,0.8,1.0,45.0,-968.1633766293049,74.54606869299404,2381.1874422059454,1521.460044691163,6.0
1402,1402.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,0.8,30.0,-1671.058329123529,41.50495899604326,2764.6735260231176,804.4885642957032,8.0
1403,1403.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.8,45.0,-1759.6890118710976,77.9143539830844,3869.7015405446637,1518.226053904313,6.0
1404,1404.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,60.0,-563.2632477207355,130.58794234320223,3888.0115478054367,1944.7167332558456,2.0
1405,1405.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.8,1.0,0.7,50.0,-972.0115889677602,130.58794234320223,3335.6108732233724,3251.769754526935,6.0
1406,1406.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.7,0.7,1.0,55.0,-336.98991442452507,130.58794234320223,2615.2073149451726,2856.4812884154503,4.0
1407,1407.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,0.8,0.7,55.0,-1374.8112976929538,74.54606869299404,3209.4584732233725,1696.1987861015434,8.0
1408,1408.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.8,0.7,0.8,30.0,-1352.312906686705,41.50495899604326,2325.3884732233723,652.0125467823494,6.0
1409,1409.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.8,0.8,1.0,40.0,-1390.1103279508764,41.50495899604326,2527.036495005691,1005.6107053696289,10.0
1410,1410.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,1.0,35.0,-1327.5123539783588,82.74649910419797,3074.0102460231174,1402.841500496816,4.0
1411,1411.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.7,25.0,-2186.2664622195934,41.50495899604326,3357.4264422059455,932.641520028771,10.0
1412,1412.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,1.0,45.0,-1044.9601716796162,130.58794234320223,2983.0912150056906,2073.835755517876,2.0
1413,1413.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.8,0.9,0.9,60.0,-781.8472224479931,130.58794234320223,3131.886033223372,2727.3622661534205,4.0
