n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
539,539.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,50.0,-224.76170978050743,7.31875125910715,399.7400653469561,124.70318183400606,10.0
540,540.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,55.0,-104.02558338421886,9.744629023205515,316.1300508254103,160.9746692718658,6.0
541,541.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,45.0,-177.85101005459006,6.6084749817854815,312.9800580861832,105.007373744685,10.0
542,542.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,0.9,60.0,-38.51833503041246,11.60563302293498,316.5814508254103,194.3269605860959,4.0
543,543.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,20.0,-234.977869498103,1.7609146983568025,297.9900653469561,14.480694935623765,10.0
544,544.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,35.0,-181.16584895543494,7.982795416418341,310.94505808618317,76.54504758805686,2.0
545,545.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,55.0,-53.33634535780236,10.751127173934911,279.68005808618324,206.12182466244118,6.0
546,546.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,30.0,-236.40503207747906,3.304230922637724,316.5814508254103,35.36239258245653,10.0
547,547.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,45.0,-170.0854567012542,7.31875125910715,331.29006534695606,130.21366928091533,10.0
548,548.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,50.0,-104.23496623449235,7.982795416418341,279.68005808618324,151.7843643532169,10.0
549,549.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,20.0,-229.33923525447523,1.7609146983568025,293.0222580861832,10.704746135623765,6.0
550,550.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,20.0,-263.0913423165363,5.063408075481224,357.9350580861831,33.3267015581209,2.0
551,551.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,60.0,-120.60994901014902,10.751127173934911,371.0600726077289,206.12182466244118,6.0
552,552.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,45.0,-152.94415402263823,7.31875125910715,312.9800580861832,124.70318183400606,10.0
553,553.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,60.0,-13.661767630918876,11.557899957417797,244.72005082541028,191.80878017192717,4.0
554,554.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,35.0,-153.7159060531356,8.610257067672498,295.6468508254103,108.38200289413436,4.0
555,555.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,0.9,25.0,-203.09856684022438,3.304230922637724,278.0200508254103,34.06517728649659,10.0
556,556.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,45.0,-51.773802428687084,11.499328970392527,244.72005082541028,173.12897237054767,2.0
557,557.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,0.9,35.0,-165.0551347370338,8.610257067672498,310.94505808618317,108.38200289413436,4.0
558,558.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,35.0,-256.2092130021163,3.304230922637724,355.8260580861831,35.36239258245653,10.0
559,559.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,60.0,-76.23929015453811,11.60563302293498,374.13606534695606,194.3269605860959,4.0
560,560.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,55.0,-79.03779917953125,8.610257067672498,279.68005808618324,174.0035386193464,10.0
561,561.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,35.0,-144.06202912753653,7.982795416418341,278.0200508254103,100.30360978478404,4.0
562,562.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,35.0,-188.96625442705036,6.6084749817854815,312.9800580861832,92.11383600482047,8.0
563,563.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,60.0,-106.4952656075058,9.744629023205515,332.2668653469561,194.54889112430337,8.0
564,564.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.9,30.0,-178.0807642937873,3.304230922637724,263.0300580861832,34.06517728649659,10.0
565,565.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,50.0,-171.50444493225004,7.31875125910715,331.29006534695606,130.21366928091533,10.0
566,566.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,60.0,-103.13179904371863,9.744629023205515,329.6422726077289,194.54889112430337,8.0
567,567.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,60.0,-160.83537543828194,9.744629023205515,399.7400653469561,194.54889112430337,8.0
568,568.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,45.0,-197.27450130548718,9.744629023205515,381.43005808618324,137.44244803852035,4.0
569,569.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,1.0,20.0,-212.2513858012605,5.063408075481224,292.63505082541025,36.06999114292717,2.0
570,570.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,60.0,-92.14692972278064,9.744629023205515,349.6000726077289,194.54889112430337,8.0
571,571.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,35.0,-171.17198948105485,7.982795416418341,292.63505082541025,83.14335826197306,2.0
572,572.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,0.9,55.0,-72.65266872989119,11.53015096905002,294.67005082541027,190.53539864574537,4.0
573,573.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,20.0,-318.6849067707259,1.7609146983568025,399.7400653469561,13.976612642061387,10.0
574,574.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,55.0,-164.63119881701445,9.194281154186596,376.2450653469561,165.7695126093526,8.0
575,575.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,55.0,-102.54077367120009,11.53015096905002,355.8260580861831,160.14028025011424,2.0
576,576.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,55.0,-86.06785683679675,9.744629023205515,312.9800580861832,184.50689050521123,8.0
577,577.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,45.0,-179.7088836291962,8.610257067672498,353.20146534695607,116.13812038341354,4.0
578,578.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,30.0,-222.81867121325394,5.859528792858796,334.89145808618326,68.12764580089716,6.0
579,579.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,25.0,-235.8930847908769,3.304230922637724,316.5814508254103,35.36239258245653,10.0
580,580.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-147.30360063489604,5.859528792858796,244.72005082541028,64.54447617601681,6.0
581,581.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,0.9,35.0,-172.0239299499768,5.063408075481224,278.0200508254103,67.87508273757904,10.0
582,582.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,30.0,-216.30922057088813,5.859528792858796,332.95007260772894,64.54447617601681,6.0
583,583.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,50.0,-76.66386157709559,11.53015096905002,297.9900653469561,204.95152774068796,4.0
584,584.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,30.0,-242.76555804402452,3.304230922637724,331.29006534695606,30.8843446578851,8.0
585,585.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,30.0,-287.618765937686,4.204950471585056,394.5550726077289,37.333733540408176,6.0
586,586.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,30.0,-183.62088066909507,4.204950471585056,274.71225082541025,45.82117553758543,8.0
587,587.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,25.0,-149.76043946423866,7.31875125910715,244.72005082541028,64.61614598454793,2.0
588,588.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,50.0,-100.23849909498969,11.53015096905002,350.57687260772894,174.55640934505684,2.0
589,589.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,20.0,-276.50993090606096,3.304230922637724,355.8260580861831,16.152985588210885,2.0
590,590.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,55.0,-146.79614870084285,7.982795416418341,334.4400580861832,145.1860536793007,10.0
591,591.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,20.0,-277.2660298936911,2.758594824312179,355.8260580861831,12.97956583935268,2.0
592,592.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,1.0,45.0,-148.62485459149173,9.744629023205515,353.20146534695607,147.48444865761252,4.0
593,593.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,30.0,-200.49098496319283,3.304230922637724,279.68005808618324,29.587129361925165,8.0
594,594.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,25.0,-277.0890786605571,5.859528792858796,392.44607260772887,53.77915965865228,4.0
595,595.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,60.0,-37.3991317285454,11.60563302293498,334.4400580861832,163.93184219046478,2.0
596,596.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,1.0,55.0,-103.69378982087719,8.610257067672498,310.94505808618317,174.0035386193464,10.0
597,597.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,35.0,-220.68097604319934,3.304230922637724,313.9568580861832,34.06517728649659,10.0
598,598.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,45.0,-135.6356798505127,9.744629023205515,329.6422726077289,160.9746692718658,6.0
599,599.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,45.0,-201.64931348432597,7.31875125910715,371.0600726077289,130.21366928091533,10.0
600,600.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,50.0,-86.17382273340762,9.744629023205515,295.6468508254103,160.9746692718658,6.0
601,601.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,25.0,-235.17131319775302,5.063408075481224,334.89145808618326,44.70708643779171,4.0
602,602.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,1.0,40.0,-152.88712595760288,5.859528792858796,263.0300580861832,78.89296231826168,8.0
603,603.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,50.0,-112.26707534856503,9.744629023205515,332.2668653469561,160.9746692718658,6.0
604,604.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,30.0,-283.35390490149234,3.304230922637724,392.44607260772887,35.36239258245653,10.0
605,605.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,50.0,-139.16797199830427,8.610257067672498,331.29006534695606,166.24742113006724,10.0
606,606.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,35.0,-248.21438844771694,6.6084749817854815,376.2450653469561,70.83116997457613,4.0
607,607.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,1.0,25.0,-191.85437107842773,6.6084749817854815,293.0222580861832,57.937632234711586,2.0
608,608.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,60.0,-90.27620077469253,10.751127173934911,329.25506534695603,206.12182466244118,6.0
609,609.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,40.0,-152.55734077661785,9.744629023205515,337.5160508254102,123.9522274242671,2.0
610,610.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,45.0,-124.65717489041505,9.744629023205515,312.9800580861832,160.9746692718658,6.0
611,611.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,55.0,-164.83198626368068,7.982795416418341,353.20146534695607,151.7843643532169,10.0
612,612.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,40.0,-194.2222492461632,7.31875125910715,332.95007260772894,94.65966390927699,6.0
613,613.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,40.0,-184.47111389410506,8.610257067672498,352.7500653469561,127.67047563944533,6.0
614,614.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,20.0,-225.3266842252709,2.336191878650031,292.63505082541025,20.043264285577905,10.0
615,615.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,55.0,-42.92851308190957,11.58296780105606,311.33226534695604,162.67717400872849,2.0
616,616.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,60.0,-104.93112556779248,11.60563302293498,376.2450653469561,255.11719737735825,8.0
617,617.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,1.0,45.0,-148.57924172215758,8.610257067672498,313.9568580861832,116.13812038341354,4.0
618,618.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,30.0,-168.39933228155792,6.6084749817854815,278.0200508254103,70.83116997457613,4.0
619,619.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,50.0,-96.68303334509177,11.53015096905002,312.9800580861832,160.14028025011424,2.0
620,620.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,25.0,-264.6525913955989,3.304230922637724,357.9350580861831,29.587129361925165,8.0
621,621.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,60.0,-41.22545122950055,11.53015096905002,297.9900653469561,174.55640934505684,2.0
622,622.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,60.0,-98.39505717548718,11.557899957417797,350.57687260772894,222.20389856755835,6.0
623,623.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,30.0,-223.82526623454467,7.31875125910715,353.20146534695607,79.63790494691247,4.0
624,624.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,55.0,-149.11565877409637,9.194281154186596,355.8260580861831,165.7695126093526,8.0
625,625.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,20.0,-181.45392264019802,3.304230922637724,244.72005082541028,26.406296733313678,6.0
626,626.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-147.30360063489604,5.859528792858796,244.72005082541028,64.54447617601681,6.0
627,627.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,1.0,45.0,-157.12286944882797,7.982795416418341,311.33226534695604,117.46386130759498,6.0
628,628.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,60.0,-62.194419107679124,11.53015096905002,329.6422726077289,174.55640934505684,2.0
629,629.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,1.0,20.0,-204.55229310571497,1.7609146983568025,263.0300580861832,10.704746135623765,6.0
630,630.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,35.0,-148.58458322793564,7.31875125910715,274.71225082541025,94.65966390927699,6.0
631,631.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,1.0,60.0,-6.066539471412261,11.557899957417797,261.3700508254103,206.36639610311215,4.0
632,632.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,40.0,-260.8327033347676,6.6084749817854815,418.05007260772885,105.007373744685,10.0
633,633.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,60.0,-48.65388173009501,11.60563302293498,352.7500653469561,163.93184219046478,2.0
634,634.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,30.0,-224.4518943663103,6.6084749817854815,350.57687260772894,70.83116997457613,4.0
635,635.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,0.9,50.0,-149.32820131089332,9.194281154186596,337.5160508254102,144.36551259850717,6.0
636,636.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,55.0,-38.15937984785809,11.53015096905002,274.71225082541025,204.95152774068796,4.0
637,637.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,1.0,35.0,-171.05815277669285,9.194281154186596,329.25506534695603,110.4634584174797,2.0
638,638.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,45.0,-138.28320498135585,9.744629023205515,331.29006534695606,160.9746692718658,6.0
639,639.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,30.0,-201.80238744937984,3.304230922637724,274.71225082541025,35.36239258245653,10.0
640,640.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,50.0,-113.06723216089685,11.365603480421356,329.6422726077289,168.5743750300656,2.0
641,641.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,55.0,-41.705975958972324,11.53015096905002,261.3700508254103,174.55640934505684,2.0
642,642.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,25.0,-265.18860331479067,2.336191878650031,347.5650726077289,17.365478617006474,8.0
643,643.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,25.0,-228.02393251933196,2.336191878650031,297.9900653469561,20.78263494588021,10.0
644,644.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,55.0,-45.07195309677955,11.58296780105606,292.63505082541025,193.07229240435962,4.0
645,645.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,40.0,-152.90450634945358,7.31875125910715,295.6468508254103,109.68142287164153,8.0
646,646.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,55.0,-51.799590072005145,11.53015096905002,299.650072607729,204.95152774068796,4.0
647,647.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,60.0,-66.77004776806454,9.744629023205515,299.650072607729,218.08111235764883,10.0
648,648.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,35.0,-234.24163976217577,5.859528792858796,350.57687260772894,68.12764580089716,6.0
649,649.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,40.0,-172.94856374081076,9.194281154186596,329.25506534695603,110.4634584174797,2.0
650,650.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,40.0,-164.06984671023457,8.610257067672498,329.6422726077289,127.67047563944533,6.0
651,651.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,1.0,30.0,-204.60409547212106,3.304230922637724,279.68005808618324,35.36239258245653,10.0
652,652.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,35.0,-197.00768361324037,5.859528792858796,316.1300508254103,78.89296231826168,8.0
653,653.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,0.9,45.0,-162.28585113398563,9.744629023205515,337.5160508254102,137.44244803852035,4.0
654,654.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,1.0,45.0,-170.15344571573095,7.31875125910715,332.95007260772894,130.21366928091533,10.0
655,655.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,25.0,-205.44140958937342,3.304230922637724,279.68005808618324,20.63103351278231,4.0
656,656.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,50.0,-75.16884265000036,11.53015096905002,312.9800580861832,174.55640934505684,2.0
657,657.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,45.0,-180.6215085834165,11.365603480421356,381.43005808618324,154.74609585797214,2.0
658,658.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,1.0,50.0,-77.87733174540335,9.744629023205515,281.34006534695607,171.01666989095796,6.0
659,659.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,20.0,-276.1176441315091,3.304230922637724,363.12005082541026,21.928248808742254,4.0
660,660.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,35.0,-179.47611346658783,5.859528792858796,299.650072607729,78.89296231826168,8.0
661,661.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,35.0,-153.09847369155148,9.744629023205515,316.30007260772896,113.91022680517491,2.0
662,662.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,60.0,-86.41145411826759,9.744629023205515,310.94505808618317,184.50689050521123,8.0
663,663.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,35.0,-256.16702255749686,5.859528792858796,392.44607260772887,78.89296231826168,8.0
664,664.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,35.0,-203.51979771857182,5.063408075481224,316.1300508254103,67.87508273757904,10.0
665,665.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,20.0,-254.6718290100466,3.304230922637724,334.89145808618326,26.406296733313678,6.0
666,666.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,40.0,-152.50301219853245,9.744629023205515,331.29006534695606,137.44244803852035,4.0
667,667.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,1.0,50.0,-106.12939794593562,9.744629023205515,295.6468508254103,147.48444865761252,4.0
668,668.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,50.0,-115.67400032219166,11.365603480421356,331.29006534695606,168.5743750300656,2.0
669,669.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,20.0,-231.74161017688812,1.7609146983568025,292.63505082541025,12.592720535623764,8.0
670,670.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,0.9,50.0,-119.69708623099405,11.53015096905002,381.43005808618324,160.14028025011424,2.0
671,671.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,30.0,-215.158162810677,5.859528792858796,314.6400653469561,53.77915965865228,4.0
672,672.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,30.0,-206.66299581058328,3.304230922637724,299.650072607729,35.36239258245653,10.0
673,673.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,1.0,50.0,-130.15546418223616,7.31875125910715,279.68005808618324,130.21366928091533,10.0
674,674.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,20.0,-218.24463466975067,1.7609146983568025,278.0200508254103,10.704746135623765,6.0
675,675.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,60.0,-74.01474495599254,11.557899957417797,313.9568580861832,222.20389856755835,6.0
676,676.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,1.0,60.0,-55.86771850721822,9.744629023205515,263.0300580861832,194.54889112430337,8.0
677,677.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,0.9,50.0,-111.53770260426322,9.194281154186596,293.0222580861832,144.36551259850717,6.0
678,678.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,50.0,-98.4588068871174,11.53015096905002,334.4400580861832,190.53539864574537,4.0
679,679.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,50.0,-107.35830131865315,11.53015096905002,349.6000726077289,190.53539864574537,4.0
680,680.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,-272.66017104623967,6.6084749817854815,392.44607260772887,57.937632234711586,2.0
681,681.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,20.0,-297.951646872623,2.336191878650031,381.43005808618324,20.78263494588021,10.0
682,682.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,1.0,30.0,-214.7505225761338,4.204950471585056,313.9568580861832,45.82117553758543,8.0
683,683.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,30.0,-303.5886431491869,3.304230922637724,418.05007260772885,34.06517728649659,10.0
684,684.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,45.0,-184.84279553051516,8.610257067672498,371.51147260772893,146.95894838475627,8.0
685,685.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,60.0,-62.11273376049766,11.557899957417797,295.6468508254103,222.20389856755835,6.0
686,686.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,35.0,-217.9242292600957,5.859528792858796,329.25506534695603,68.12764580089716,6.0
687,687.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,1.0,50.0,-118.51924641681937,7.982795416418341,295.6468508254103,151.7843643532169,10.0
688,688.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,35.0,-194.01025673645444,7.982795416418341,329.6422726077289,76.54504758805686,2.0
689,689.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,45.0,-159.18232950583578,9.194281154186596,350.57687260772894,153.27145843917057,6.0
690,690.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,20.0,-297.951646872623,2.336191878650031,381.43005808618324,20.78263494588021,10.0
691,691.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,20.0,-250.39155356171335,3.304230922637724,331.29006534695606,26.406296733313678,6.0
692,692.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,30.0,-200.55897397766952,3.304230922637724,281.34006534695607,29.587129361925165,8.0
693,693.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,20.0,-298.1600911029411,5.063408075481224,399.7400653469561,36.06999114292717,2.0
694,694.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,50.0,-104.18936469571217,7.982795416418341,278.0200508254103,151.7843643532169,10.0
695,695.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,35.0,-201.31771957612398,7.982795416418341,332.2668653469561,83.14335826197306,2.0
696,696.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,55.0,-148.97868257085557,9.194281154186596,376.2450653469561,187.17351262019804,10.0
