n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
158,158.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,0.8,0.7,0.9,55.0,-240.39314125869274,23.078289705525684,612.4336476724711,653.0725605003879
159,159.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,45.0,-492.872858197649,4.435883168136524,767.6211640805233,150.40024252936882
160,160.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.8,0.8,55.0,-359.16804163857165,18.312927771802244,706.3873312644187,641.7171337589879
161,161.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.7,1.0,0.7,65.0,-277.37077902419935,23.078289705525684,627.4556148563663,689.3673296232106
162,162.0,1.0,1.0,2.0,2.0,0.4,3.0,2.0,0.8,1.0,0.7,55.0,-173.1944438825753,23.078289705525684,536.8546148563664,567.5705940773958
163,163.0,1.0,1.0,2.0,2.0,0.9,2.0,1.0,1.0,0.9,0.8,65.0,-326.1622872783242,23.078289705525684,706.3873312644187,839.6647206433558
164,164.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,0.9,0.7,1.0,45.0,-351.1496602148469,20.369443467053202,684.2641640805234,554.4594343792204
165,165.0,1.0,1.0,2.0,2.0,0.2,2.0,1.0,1.0,1.0,0.9,65.0,-238.8452337971392,23.078289705525684,744.1768476724711,445.773858531581
166,166.0,1.0,1.0,2.0,2.0,0.1,3.0,1.0,0.8,0.7,1.0,55.0,-201.84857391040129,23.078289705525684,650.2231640805235,287.6823538629437
167,167.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.8,0.7,65.0,-322.9732012560935,23.078289705525684,707.8466148563664,563.6735372531499
168,168.0,1.0,1.0,2.0,2.0,0.4,1.0,2.0,0.8,0.7,0.7,55.0,-283.5440272751995,23.078289705525684,654.2526148563663,470.3774571816659
169,169.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,55.0,-433.2007395167908,11.036907577547803,744.1768476724711,375.2343921743221
170,170.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,0.9,1.0,0.7,65.0,-259.6720190395161,23.078289705525684,570.8956148563664,750.2656973961177
171,171.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,0.8,0.9,0.8,55.0,-191.4275751368392,23.078289705525684,660.6430912644187,352.4777784600971
172,172.0,1.0,1.0,2.0,2.0,0.9,2.0,2.0,1.0,0.7,0.7,65.0,-325.1379096148576,22.29896888868372,668.5978148563663,740.4455515630899
173,173.0,1.0,1.0,2.0,2.0,0.1,3.0,2.0,0.7,0.8,0.9,55.0,-141.04241129200693,23.078289705525684,578.3926476724711,320.08006616152045
174,174.0,1.0,1.0,2.0,2.0,0.2,1.0,2.0,0.7,0.7,0.7,65.0,-125.6422400117505,23.078289705525684,627.4556148563663,348.5807216358511
175,175.0,1.0,1.0,2.0,2.0,0.4,2.0,1.0,0.9,0.8,0.8,65.0,-217.60062032729454,23.078289705525684,683.5152112644187,502.7751694802426
176,176.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.7,1.0,1.0,65.0,-263.6456703830192,23.078289705525684,740.8241640805232,689.3673296232106
177,177.0,1.0,1.0,2.0,2.0,0.2,1.0,2.0,0.8,0.8,1.0,65.0,-274.612205072322,23.078289705525684,767.6211640805233,380.9784339344278
178,178.0,1.0,1.0,2.0,2.0,0.9,1.0,1.0,1.0,0.9,1.0,65.0,-466.2804346100912,14.9190934620702,821.2151640805233,481.22925574289985
179,179.0,1.0,1.0,2.0,2.0,0.3,2.0,2.0,0.9,0.8,0.9,55.0,-316.3122346255689,23.078289705525684,721.304727672471,441.8768017073352
180,180.0,1.0,1.0,2.0,2.0,0.4,3.0,1.0,0.7,0.9,0.8,55.0,-205.80745426513673,23.078289705525684,540.6031312644187,535.1728817788191
181,181.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,0.9,0.7,0.8,55.0,-303.9274597018128,23.078289705525684,718.8391312644187,287.6823538629437
182,182.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,55.0,-471.0642064749126,10.930340600310041,783.425647672471,357.192967442045
183,183.0,1.0,1.0,2.0,2.0,0.4,2.0,1.0,1.0,0.9,0.7,55.0,-343.93213114169754,23.078289705525684,668.5978148563663,535.1728817788191
184,184.0,1.0,1.0,2.0,2.0,0.6,2.0,1.0,0.8,0.7,1.0,55.0,-399.56268607020695,19.95577521581524,736.2221240805234,489.8206791722217
185,185.0,1.0,1.0,2.0,2.0,0.8,3.0,1.0,0.9,0.7,1.0,65.0,-275.33526454086183,23.078289705525684,684.2641640805234,713.9709282732953
186,186.0,1.0,1.0,2.0,2.0,0.5,3.0,2.0,0.9,0.7,0.9,45.0,-347.9378002171482,20.369443467053202,646.4746476724711,451.5712525622451
187,187.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.7,0.9,0.8,45.0,-338.2270541007967,8.126778234860332,540.6031312644187,229.1388022306273
188,188.0,1.0,1.0,2.0,2.0,0.4,1.0,1.0,0.7,0.7,0.7,55.0,-299.4411850553063,23.078289705525684,627.4556148563663,470.3774571816659
189,189.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.9,0.7,0.9,55.0,-373.65585399113604,12.39118903747125,646.4746476724711,381.3742883683198
190,190.0,1.0,1.0,2.0,2.0,0.5,3.0,1.0,1.0,0.8,1.0,55.0,-321.2818383634681,23.078289705525684,718.3051640805235,563.6735372531499
191,191.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,1.0,1.0,0.9,55.0,-225.3091458985313,23.078289705525684,680.515647672471,445.773858531581
192,192.0,1.0,1.0,2.0,2.0,0.2,2.0,1.0,0.8,1.0,1.0,55.0,-300.30579957701343,23.078289705525684,736.2221240805234,445.773858531581
193,193.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,1.0,1.0,0.7,45.0,-268.7661192393852,23.078289705525684,668.5978148563663,384.8754907586737
194,194.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.8,0.7,55.0,-418.1798133796017,6.576605908635223,668.5978148563663,204.4911180370242
195,195.0,1.0,1.0,2.0,2.0,0.7,3.0,1.0,0.9,0.8,0.9,55.0,-311.8960614910861,23.078289705525684,646.4746476724711,685.4702727989647
196,196.0,1.0,1.0,2.0,2.0,0.4,3.0,1.0,1.0,0.7,0.7,55.0,-226.23466206260125,23.078289705525684,604.9366148563663,470.3774571816659
197,197.0,1.0,1.0,2.0,2.0,0.6,2.0,1.0,1.0,0.7,0.7,55.0,-299.71517677564196,23.078289705525684,668.5978148563663,592.1741927274807
198,198.0,1.0,1.0,2.0,2.0,0.8,2.0,2.0,1.0,0.7,1.0,55.0,-429.0154556930452,17.228584059626538,781.9663640805235,488.55714461765206
199,199.0,1.0,1.0,2.0,2.0,0.1,1.0,2.0,0.8,1.0,0.8,55.0,-283.83265781553604,23.078289705525684,692.0421312644187,384.8754907586737
200,200.0,1.0,1.0,2.0,2.0,0.5,3.0,1.0,0.8,1.0,0.9,45.0,-342.03394622621823,16.098655575530614,612.4336476724711,398.731225325228
201,201.0,1.0,1.0,2.0,2.0,0.3,2.0,2.0,0.7,1.0,1.0,45.0,-382.81648523115604,23.078289705525684,713.3500040805234,506.6722263044884
202,202.0,1.0,1.0,2.0,2.0,0.4,1.0,2.0,1.0,1.0,0.8,55.0,-368.13836401945645,23.078289705525684,745.6361312644187,567.5705940773958
203,203.0,1.0,1.0,2.0,2.0,0.6,1.0,1.0,0.7,0.8,0.7,55.0,-284.0318288524693,23.078289705525684,627.4556148563663,624.5719050260574
204,204.0,1.0,1.0,2.0,2.0,0.9,1.0,1.0,1.0,1.0,0.9,55.0,-490.8007703601745,4.971077571091431,783.425647672471,157.86351224523668
205,205.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,0.7,55.0,-392.8939327353563,6.576605908635223,627.4556148563663,204.4911180370242
206,206.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,0.9,0.9,0.7,55.0,-234.34740230827964,23.078289705525684,570.8956148563664,474.2745140059118
207,207.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.7,0.9,1.0,55.0,-444.33783938248007,10.930340600310041,740.8241640805232,357.192967442045
208,208.0,1.0,1.0,2.0,2.0,0.5,3.0,1.0,0.9,0.9,0.7,55.0,-241.73529229917082,23.078289705525684,570.8956148563664,596.0712495517265
209,209.0,1.0,1.0,2.0,2.0,0.8,2.0,2.0,1.0,1.0,0.7,65.0,-337.07231987532487,20.369443467053202,668.5978148563663,689.1967244390538
210,210.0,1.0,1.0,2.0,2.0,0.8,2.0,1.0,0.7,0.7,1.0,55.0,-360.37816899108543,20.369443467053202,713.3500040805234,605.903525287708
211,211.0,1.0,1.0,2.0,2.0,0.1,1.0,2.0,0.7,1.0,0.7,55.0,-244.54854036919178,23.078289705525684,627.4556148563663,384.8754907586737
212,212.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,0.9,0.8,0.8,55.0,-315.82292441745125,23.078289705525684,718.8391312644187,685.4702727989647
213,213.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,0.8,0.9,65.0,-328.4720466151678,21.34758413565328,698.432607672471,783.2742814799186
214,214.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.7,1.0,55.0,-401.99391312438195,23.078289705525684,821.2151640805233,531.2758249545732
215,215.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,0.9,0.7,1.0,55.0,-358.6788726908908,23.078289705525684,794.4181640805233,531.2758249545732
216,216.0,1.0,1.0,2.0,2.0,0.2,2.0,1.0,0.7,1.0,1.0,65.0,-220.5398838678957,23.078289705525684,713.3500040805234,445.773858531581
217,217.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,0.9,0.7,0.7,55.0,-249.23858609504038,23.078289705525684,681.0496148563664,531.2758249545732
218,218.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,55.0,-469.82992719363796,4.435883168136524,740.8241640805232,150.40024252936882
219,219.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,0.7,0.9,0.7,55.0,-191.1782004174362,23.078289705525684,599.9814548563663,352.4777784600971
220,220.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,0.9,0.8,0.8,55.0,-254.3177942092878,23.078289705525684,718.8391312644187,320.08006616152045
221,221.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,45.0,-413.2096122997302,10.930340600310041,684.2641640805234,371.03694634939416
222,222.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,1.0,1.0,0.9,55.0,-413.2096122997302,10.930340600310041,684.2641640805234,371.03694634939416
223,223.0,1.0,1.0,2.0,2.0,0.6,2.0,2.0,0.7,0.8,0.9,55.0,-339.4518528426801,23.078289705525684,675.560487672471,624.5719050260574
224,224.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,55.0,-430.6963551841954,11.036907577547803,740.8241640805232,375.2343921743221
225,225.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,1.0,0.7,0.9,65.0,-232.34087913734675,23.078289705525684,680.515647672471,713.9709282732953
226,226.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,0.8,0.9,0.8,55.0,-274.7225267141418,23.078289705525684,692.0421312644187,596.0712495517265
227,227.0,1.0,1.0,2.0,2.0,0.2,3.0,1.0,0.7,0.8,1.0,45.0,-274.4075200633211,23.078289705525684,616.1821640805234,380.9784339344278
228,228.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,55.0,-274.4075200633211,23.078289705525684,616.1821640805234,380.9784339344278
229,229.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,55.0,-419.3589491918823,14.9190934620702,759.0942440805235,476.7708915548819
230,230.0,1.0,1.0,2.0,2.0,0.9,1.0,2.0,0.8,1.0,0.9,45.0,-465.3611017376828,4.435883168136524,729.8316476724711,141.26812398685178
231,231.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,0.7,0.8,0.8,45.0,-321.12433487913347,11.036907577547803,540.6031312644187,276.6533490923192
232,232.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,1.0,1.0,1.0,55.0,-397.09360361759104,23.078289705525684,821.2151640805233,750.2656973961177
233,233.0,1.0,1.0,2.0,2.0,0.6,2.0,1.0,0.7,0.8,0.7,55.0,-326.5436605152446,17.228584059626538,599.9814548563663,428.96373703514644
234,234.0,1.0,1.0,2.0,2.0,0.9,3.0,1.0,0.8,0.8,0.9,65.0,-330.2427724184101,16.098655575530614,612.4336476724711,507.3503562155467
235,235.0,1.0,1.0,2.0,2.0,0.6,1.0,1.0,0.7,0.9,0.9,55.0,-339.1973541968421,23.078289705525684,703.0346476724711,656.9696173246339
236,236.0,1.0,1.0,2.0,2.0,0.9,1.0,2.0,0.8,0.9,0.8,65.0,-358.4831811170048,18.312927771802244,692.0421312644187,621.5242753297841
237,237.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,1.0,1.0,0.8,55.0,-287.53602119142255,23.078289705525684,642.7261312644187,506.6722263044884
238,238.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.7,0.7,0.8,55.0,-281.7584880951325,17.228584059626538,540.6031312644187,488.55714461765206
239,239.0,1.0,1.0,2.0,2.0,0.9,3.0,2.0,0.9,0.9,0.7,55.0,-269.34067592604276,19.95577521581524,570.8956148563664,694.1148548098607
240,240.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.8,0.8,45.0,-443.2384018622357,4.435883168136524,706.3873312644187,138.58443110852915
241,241.0,1.0,1.0,2.0,2.0,0.8,3.0,1.0,0.8,0.7,0.7,45.0,-343.6211799802481,4.435883168136524,536.8546148563664,114.41228831307521
242,242.0,1.0,1.0,2.0,2.0,0.8,2.0,2.0,0.8,1.0,0.8,45.0,-418.47175906984677,4.435883168136524,660.6430912644187,132.13600544433473
243,243.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,0.7,0.7,0.8,45.0,-342.9998306031394,20.369443467053202,637.7709712644187,451.5712525622451
244,244.0,1.0,1.0,2.0,2.0,0.1,1.0,2.0,0.7,0.9,0.7,65.0,-127.11373563098309,23.078289705525684,627.4556148563663,352.4777784600971
245,245.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,0.8,0.9,0.8,65.0,-123.26358287358639,23.078289705525684,574.6441312644188,474.2745140059118
246,246.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.9,0.9,1.0,45.0,-460.3853572695256,10.930340600310041,759.0942440805235,287.41382025927453
247,247.0,1.0,1.0,2.0,2.0,0.4,2.0,1.0,1.0,0.9,0.9,65.0,-263.4430103657542,23.078289705525684,744.1768476724711,535.1728817788191
248,248.0,1.0,1.0,2.0,2.0,0.2,2.0,1.0,1.0,1.0,1.0,45.0,-395.3065604800797,23.078289705525684,781.9663640805235,445.773858531581
249,249.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,1.0,1.0,1.0,65.0,-342.122137053813,23.078289705525684,821.2151640805233,384.8754907586737
250,250.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,0.7,0.7,0.8,55.0,-196.31465347694382,23.078289705525684,540.6031312644187,409.47908940875857
251,251.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,0.8,0.8,1.0,55.0,-376.7906732011795,23.078289705525684,767.6211640805233,441.8768017073352
252,252.0,1.0,1.0,2.0,2.0,0.7,1.0,1.0,0.9,0.8,0.7,55.0,-391.4367285568423,14.616883262425365,681.0496148563664,383.97385308557546
253,253.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,0.7,0.7,0.7,55.0,-318.53683646573336,21.34758413565328,627.4556148563663,589.4643331279703
254,254.0,1.0,1.0,2.0,2.0,0.3,2.0,2.0,0.9,0.7,0.8,55.0,-216.31641890844446,23.078289705525684,683.5152112644187,409.47908940875857
255,255.0,1.0,1.0,2.0,2.0,0.9,2.0,1.0,1.0,1.0,0.9,55.0,-466.5787876003373,4.971077571091431,744.1768476724711,157.86351224523668
256,256.0,1.0,1.0,2.0,2.0,0.4,1.0,1.0,0.7,1.0,0.8,55.0,-291.81808131657687,23.078289705525684,665.2451312644187,567.5705940773958
257,257.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,0.8,0.7,1.0,55.0,-332.5109300022797,23.078289705525684,736.2221240805234,470.3774571816659
258,258.0,1.0,1.0,2.0,2.0,0.4,3.0,1.0,0.9,1.0,0.7,55.0,-234.23767037539974,23.078289705525684,570.8956148563664,567.5705940773958
259,259.0,1.0,1.0,2.0,2.0,0.7,3.0,1.0,0.7,0.9,0.7,55.0,-289.733540741776,13.155812630814868,502.8136148563663,355.5947496020831
260,260.0,1.0,1.0,2.0,2.0,0.8,1.0,2.0,0.8,1.0,0.9,55.0,-421.9536835084216,13.682790068623277,729.8316476724711,420.6102192593816
261,261.0,1.0,1.0,2.0,2.0,0.3,1.0,2.0,0.7,0.7,0.9,55.0,-227.59602715926405,23.078289705525684,703.0346476724711,409.47908940875857
262,262.0,1.0,1.0,2.0,2.0,0.9,1.0,2.0,0.9,0.9,0.9,55.0,-443.66153202337364,12.39118903747125,756.6286476724712,385.85982918980267
263,263.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.7,0.9,0.8,45.0,-388.0053653181644,10.930340600310041,637.7709712644187,240.89438880409423
264,264.0,1.0,1.0,2.0,2.0,0.4,1.0,2.0,0.7,0.7,1.0,55.0,-267.477678115758,23.078289705525684,740.8241640805232,470.3774571816659
265,265.0,1.0,1.0,2.0,2.0,0.1,3.0,1.0,1.0,0.8,0.7,45.0,-296.4274636319523,23.078289705525684,604.9366148563663,320.08006616152045
266,266.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.7,0.8,1.0,45.0,-426.7318274984906,12.289556844116472,713.3500040805234,259.21117459988784
267,267.0,1.0,1.0,2.0,2.0,0.9,2.0,2.0,0.9,1.0,0.9,55.0,-370.0213940352295,18.312927771802244,721.304727672471,645.9569725223924
268,268.0,1.0,1.0,2.0,2.0,0.7,2.0,1.0,0.9,1.0,0.8,55.0,-407.4205222158622,11.036907577547803,683.5152112644187,304.6318982329067
269,269.0,1.0,1.0,2.0,2.0,0.9,2.0,1.0,0.8,0.7,0.9,55.0,-368.0114094280292,17.228584059626538,698.432607672471,529.72582633107
270,270.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,0.7,0.8,0.7,55.0,-232.7313649179372,23.078289705525684,627.4556148563663,441.8768017073352
271,271.0,1.0,1.0,2.0,2.0,0.2,3.0,1.0,0.8,0.7,0.9,55.0,-195.98816569537323,23.078289705525684,612.4336476724711,348.5807216358511
272,272.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,1.0,0.8,0.7,55.0,-223.8169362724946,23.078289705525684,668.5978148563663,320.08006616152045
273,273.0,1.0,1.0,2.0,2.0,0.2,2.0,2.0,1.0,1.0,0.9,55.0,-332.4975682815811,23.078289705525684,744.1768476724711,445.773858531581
274,274.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,0.8,0.8,0.7,65.0,-175.7306745759864,23.078289705525684,622.8535748563663,320.08006616152045
275,275.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,1.0,0.9,0.9,55.0,-338.1946598304656,23.078289705525684,744.1768476724711,352.4777784600971
276,276.0,1.0,1.0,2.0,2.0,0.3,2.0,1.0,0.8,1.0,0.8,55.0,-331.05515981215535,23.078289705525684,660.6430912644187,506.6722263044884
277,277.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,0.9,0.9,1.0,55.0,-234.78367428353232,23.078289705525684,684.2641640805234,474.2745140059118
278,278.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,1.0,0.8,0.7,55.0,-234.02160254612616,23.078289705525684,668.5978148563663,502.7751694802426
279,279.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,0.7,0.7,1.0,55.0,-224.77749145539985,23.078289705525684,616.1821640805234,348.5807216358511
280,280.0,1.0,1.0,2.0,2.0,0.9,2.0,1.0,0.7,1.0,1.0,65.0,-339.29214806749627,21.34758413565328,713.3500040805234,787.2915255159816
281,281.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,0.8,0.8,0.9,65.0,-123.74612398689533,23.078289705525684,612.4336476724711,380.9784339344278
282,282.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,0.9,1.0,0.7,45.0,-344.934543279504,22.29896888868372,681.0496148563664,601.0573708818642
283,283.0,1.0,1.0,2.0,2.0,0.8,1.0,2.0,0.9,0.8,0.8,55.0,-332.9230790622952,23.078289705525684,718.8391312644187,746.368640571872
284,284.0,1.0,1.0,2.0,2.0,0.6,3.0,2.0,0.8,0.7,0.8,55.0,-200.51149030219867,23.078289705525684,574.6441312644188,592.1741927274807
285,285.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,1.0,0.8,0.8,45.0,-377.38985038668585,23.078289705525684,706.3873312644187,502.7751694802426
286,286.0,1.0,1.0,2.0,2.0,0.3,2.0,1.0,1.0,0.9,0.8,55.0,-290.40127459490554,23.078289705525684,706.3873312644187,474.2745140059118
287,287.0,1.0,1.0,2.0,2.0,0.5,3.0,1.0,0.8,0.7,1.0,55.0,-329.2823241551531,23.078289705525684,650.2231640805235,531.2758249545732
288,288.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,0.7,1.0,0.8,55.0,-267.8224383005205,23.078289705525684,665.2451312644187,628.468961850303
289,289.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,0.9,0.7,0.8,55.0,-278.9155707779028,23.078289705525684,718.8391312644187,409.47908940875857
290,290.0,1.0,1.0,2.0,2.0,0.2,1.0,1.0,0.8,0.8,0.7,55.0,-232.13383140778768,23.078289705525684,654.2526148563663,380.9784339344278
291,291.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,1.0,0.8,0.8,55.0,-315.2253909073016,23.078289705525684,745.6361312644187,624.5719050260574
292,292.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.7,1.0,0.8,55.0,-351.91678708209065,16.098655575530614,637.7709712644187,474.0773757073737
293,293.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.9,1.0,1.0,55.0,-425.21550408486183,17.228584059626538,759.0942440805235,433.2829670103884
294,294.0,1.0,1.0,2.0,2.0,0.6,3.0,2.0,0.9,0.9,0.9,65.0,-199.71977793363035,23.078289705525684,646.4746476724711,656.9696173246339
295,295.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,1.0,1.0,1.0,55.0,-369.7887826991156,23.078289705525684,821.2151640805233,506.6722263044884
296,296.0,1.0,1.0,2.0,2.0,0.2,2.0,1.0,1.0,0.7,0.9,55.0,-336.08974903316386,23.078289705525684,744.1768476724711,348.5807216358511
297,297.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,0.8,1.0,0.9,55.0,-279.8017348283894,23.078289705525684,729.8316476724711,384.8754907586737
298,298.0,1.0,1.0,2.0,2.0,0.9,2.0,2.0,0.9,0.7,0.8,65.0,-333.8389830677972,22.29896888868372,683.5152112644187,740.4455515630899
299,299.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,45.0,-423.77862959775433,4.435883168136524,675.560487672471,138.58443110852915
300,300.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,0.7,0.8,0.9,55.0,-211.59852786482267,23.078289705525684,578.3926476724711,380.9784339344278
301,301.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,0.7,0.8,0.8,55.0,-146.14725484319857,23.078289705525684,540.6031312644187,441.8768017073352
302,302.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,0.7,0.9,0.7,55.0,-191.1782004174362,23.078289705525684,599.9814548563663,352.4777784600971
303,303.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.8,0.8,0.9,55.0,-305.0016449495631,23.078289705525684,729.8316476724711,624.5719050260574
304,304.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,55.0,-342.7463659114584,4.435883168136524,536.8546148563664,144.49233681894896
305,305.0,1.0,1.0,2.0,2.0,0.9,1.0,1.0,0.9,1.0,1.0,45.0,-514.7113794146973,4.435883168136524,794.4181640805233,141.26812398685178
306,306.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,0.8,0.7,1.0,45.0,-385.18946457149207,23.078289705525684,736.2221240805234,470.3774571816659
307,307.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.9,0.8,1.0,65.0,-324.0466813057845,23.078289705525684,759.0942440805235,868.1653761176865
308,308.0,1.0,1.0,2.0,2.0,0.4,1.0,2.0,0.9,0.9,0.9,55.0,-296.9064895156422,23.078289705525684,756.6286476724712,535.1728817788191
309,309.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.7,0.7,0.7,55.0,-263.4009081410301,14.9190934620702,502.8136148563663,476.7708915548819
310,310.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,0.8,0.7,0.9,45.0,-362.4079682598421,23.078289705525684,698.432607672471,470.3774571816659
311,311.0,1.0,1.0,2.0,2.0,0.3,3.0,1.0,0.8,0.8,1.0,65.0,-184.7193105131396,23.078289705525684,650.2231640805235,441.8768017073352
312,312.0,1.0,1.0,2.0,2.0,0.2,2.0,2.0,1.0,0.7,0.8,65.0,-228.22993923750022,23.078289705525684,706.3873312644187,348.5807216358511
313,313.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,0.7,1.0,0.9,55.0,-273.6485466802845,23.078289705525684,675.560487672471,628.468961850303
314,314.0,1.0,1.0,2.0,2.0,0.2,1.0,1.0,0.9,0.9,0.7,55.0,-317.45118347715254,23.078289705525684,681.0496148563664,413.3761462330045
315,315.0,1.0,1.0,2.0,2.0,0.9,1.0,2.0,0.7,0.7,0.9,55.0,-330.19695502832803,23.078289705525684,703.0346476724711,774.8692960462029
316,316.0,1.0,1.0,2.0,2.0,0.4,3.0,2.0,0.9,1.0,1.0,55.0,-261.4863616494491,23.078289705525684,684.2641640805234,567.5705940773958
317,317.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9,0.8,1.0,55.0,-412.4503958870146,18.312927771802244,794.4181640805233,641.7171337589879
318,318.0,1.0,1.0,2.0,2.0,0.1,3.0,2.0,1.0,0.9,0.7,45.0,-273.63021743822407,23.078289705525684,604.9366148563663,352.4777784600971
319,319.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.8,0.8,1.0,55.0,-382.6554742221374,11.036907577547803,650.2231640805235,347.2558430337348
320,320.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,1.0,0.9,0.8,55.0,-341.92807827321803,23.078289705525684,745.6361312644187,717.8679850975411
321,321.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,0.7,1.0,0.8,55.0,-208.02209699531832,23.078289705525684,540.6031312644187,445.773858531581
322,322.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,0.9,0.7,1.0,55.0,-419.88656767007166,21.34758413565328,794.4181640805233,589.4643331279703
323,323.0,1.0,1.0,2.0,2.0,0.4,1.0,1.0,0.9,0.8,1.0,55.0,-410.3934489807175,23.078289705525684,794.4181640805233,502.7751694802426
