n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
717,717.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.8,1.0,0.9,1.0,45.0,-76.65421517427153,27.72189704836151,233.79999999999998,570.8230031955268
718,718.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.3,1.0,0.7,1.0,55.0,30.11764332995686,27.72189704836151,233.79999999999998,307.269017758964
719,719.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,0.9,1.0,65.0,40.73508947397836,27.72189704836151,233.79999999999998,518.1122061082143
720,720.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.3,1.0,0.7,0.9,55.0,-28.04450193804552,27.72189704836151,352.3622449337272,292.3553551092613
721,721.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.7,0.9,1.0,0.8,65.0,-60.24827465275526,27.72189704836151,379.7946356196103,488.284880808809
722,722.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.5,0.9,0.9,1.0,65.0,-39.98890302695061,27.72189704836151,362.8571720576492,412.6906119335891
723,723.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.3,0.9,1.0,1.0,55.0,-6.922450031252437,27.72189704836151,210.42,307.269017758964
724,724.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.4,0.8,0.7,0.9,55.0,23.265481717555076,27.72189704836151,187.04000000000002,345.0661521965739
725,725.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.8,0.9,55.0,-15.65147469616002,27.72189704836151,345.9197084956882,239.64455802194882
726,726.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.8,65.0,-34.94598789027991,27.72189704836151,403.1746356196103,277.4416924595588
727,727.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,1.0,0.9,65.0,-12.340542431747991,27.72189704836151,233.79999999999998,503.1985434585116
728,728.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.3,0.8,1.0,0.8,45.0,-3.740002490058877,27.72189704836151,187.04000000000002,277.4416924595588
729,729.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,65.0,68.90493615827465,27.72189704836151,163.65999999999997,412.6906119335891
730,730.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.7,0.8,0.7,0.9,55.0,-1.1934730133377012,27.72189704836151,187.04000000000002,503.1985434585116
731,731.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.2,0.8,0.7,0.7,55.0,-39.185834768922945,27.72189704836151,305.6022449337272,209.81723272254354
732,732.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,0.8,0.7,0.7,55.0,-48.960889193079765,27.72189704836151,305.6022449337272,420.66042107179373
733,733.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,65.0,-78.85833475392603,27.72189704836151,362.8571720576492,661.3309347204491
734,734.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.6,0.7,0.8,0.9,55.0,-72.88442201321695,27.72189704836151,299.1597084956882,450.48774637119914
735,735.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.1,1.0,0.9,0.7,55.0,3.903053330342488,27.72189704836151,233.79999999999998,157.10643563523098
736,736.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.7,0.9,1.0,1.0,65.0,26.80821183124353,27.72189704836151,210.42,518.1122061082143
737,737.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.3,0.8,0.7,0.7,55.0,13.202087024192258,27.72189704836151,187.04000000000002,262.52802980985604
738,738.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.7,55.0,-34.03437942079524,27.72189704836151,210.42,631.5036094210441
739,739.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.1,1.0,1.0,0.7,55.0,-82.65029588595834,27.72189704836151,403.1746356196103,157.10643563523098
740,740.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9,0.9,0.7,1.0,55.0,-6.393424409342093,27.72189704836151,210.42,623.5338002828393
741,741.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,45.0,-147.3332316540461,27.72189704836151,386.2371720576492,646.4172720707467
742,742.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,0.7,1.0,0.7,55.0,-60.52504427802621,27.72189704836151,333.0346356196103,262.52802980985604
743,743.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,0.9,55.0,-96.19709493240317,27.72189704836151,352.3622449337272,555.9093405458243
744,744.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,0.8,0.9,1.0,55.0,-88.59103521689163,27.72189704836151,339.4771720576493,412.6906119335891
745,745.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,0.7,0.9,0.7,55.0,16.320553021109216,27.72189704836151,163.65999999999997,473.3712181591064
746,746.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.7,0.9,0.8,55.0,31.82525000429968,27.72189704836151,163.65999999999997,224.73089537224615
747,747.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,0.9,0.7,0.8,65.0,-12.529888936759999,27.72189704836151,328.9822449337272,382.86328663418396
748,748.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.8,0.7,0.9,0.7,45.0,-137.19567167838957,27.65255101025214,316.09717205764923,524.272262976677
749,749.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.3,1.0,0.9,1.0,45.0,-112.36576142728136,27.72189704836151,386.2371720576492,307.269017758964
750,750.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.8,0.8,1.0,0.9,55.0,-9.470806702145609,27.72189704836151,187.04000000000002,555.9093405458243
751,751.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.1,0.8,1.0,0.8,55.0,-36.264400340451594,27.72189704836151,356.4146356196104,172.0200982849336
752,752.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.2,1.0,0.8,0.8,55.0,16.636059213450807,27.72189704836151,233.79999999999998,224.73089537224615
753,753.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.2,0.9,0.9,0.8,55.0,-21.881610434381976,27.72189704836151,362.8571720576492,224.73089537224615
754,754.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.2,0.9,0.8,0.8,45.0,-83.48148387664479,27.72189704836151,345.9197084956882,224.73089537224615
755,755.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.8,1.0,1.0,1.0,55.0,-37.89876699454933,27.72189704836151,233.79999999999998,570.8230031955268
756,756.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.3,1.0,1.0,0.7,45.0,-6.021895897021498,27.72189704836151,233.79999999999998,262.52802980985604
757,757.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,0.9,0.7,0.8,55.0,6.773668660825004,27.72189704836151,210.42,540.9956778961216
758,758.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.5,1.0,0.7,0.7,55.0,-5.537009578026997,27.72189704836151,233.79999999999998,367.9496239844812
759,759.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.8,0.7,0.7,0.7,45.0,-8.683234764905722,27.72189704836151,163.65999999999997,526.0820152464189
760,760.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.9,1.0,0.7,1.0,55.0,-107.02253537024697,27.72189704836151,352.3622449337272,623.5338002828393
761,761.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.7,1.0,0.9,55.0,-34.040082676934816,27.72189704836151,333.0346356196103,239.64455802194882
762,762.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.8,65.0,-40.87508901937274,27.72189704836151,305.6022449337272,646.4172720707467
763,763.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,1.0,55.0,-71.55387170952906,27.72189704836151,339.4771720576493,623.5338002828393
764,764.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.7,0.8,0.8,0.8,65.0,39.20960382316602,27.72189704836151,187.04000000000002,488.284880808809
765,765.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.4,1.0,0.9,0.8,55.0,-51.12939525619282,27.72189704836151,386.2371720576492,330.1524895468713
766,766.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-113.4511893277436,27.72189704836151,352.3622449337272,661.3309347204491
767,767.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.7,1.0,55.0,-50.528417183119195,27.72189704836151,328.9822449337272,518.1122061082143
768,768.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.3,0.9,0.7,0.7,55.0,23.466363237446526,27.72189704836151,210.42,262.52802980985604
769,769.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.5,1.0,1.0,1.0,45.0,-29.79322002533273,27.72189704836151,233.79999999999998,412.6906119335891
770,770.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,1.0,45.0,3.1013518693446693,27.72189704836151,233.79999999999998,201.84742358433886
771,771.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.4,1.0,0.7,0.7,55.0,-57.924931371142215,27.72189704836151,352.3622449337272,315.23882689716874
772,772.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.1,0.8,0.7,0.7,55.0,79.4874016637015,27.72189704836151,187.04000000000002,157.10643563523098
773,773.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.4,0.8,1.0,1.0,45.0,-109.42791104439718,27.72189704836151,356.4146356196104,359.97981484627655
774,774.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.4,0.7,0.7,0.8,55.0,-21.80331203888966,27.72189704836151,282.2222449337272,330.1524895468713
775,775.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,0.7,0.7,55.0,-99.6305751317974,27.72189704836151,352.3622449337272,578.7928123337315
776,776.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.1,0.7,0.9,0.8,55.0,63.38230038740687,27.72189704836151,163.65999999999997,172.0200982849336
777,777.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.8,0.9,0.9,1.0,45.0,-63.48750622545419,27.72189704836151,210.42,570.8230031955268
778,778.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.6,0.8,1.0,1.0,55.0,-82.30538261571563,27.72189704836151,356.4146356196104,465.40140902090167
779,779.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.7,1.0,0.8,0.7,55.0,4.593730833874647,27.72189704836151,233.79999999999998,473.3712181591064
780,780.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-139.44492260136795,27.72189704836151,352.3622449337272,661.3309347204491
781,781.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,65.0,-87.8651574020349,27.72189704836151,333.0346356196103,676.244597370152
782,782.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.7,55.0,-58.033569711812525,27.72189704836151,210.42,631.5036094210441
783,783.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.8,0.8,0.9,1.0,55.0,-90.25016635405859,27.72189704836151,339.4771720576493,570.8230031955268
784,784.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,0.8,0.9,55.0,-8.540326781458523,27.72189704836151,233.79999999999998,555.9093405458243
785,785.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.6,0.8,1.0,0.8,45.0,-7.442562829573525,27.72189704836151,187.04000000000002,435.5740837214964
786,786.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,0.8,0.9,55.0,3.7021718104510093,27.72189704836151,210.42,239.64455802194882
787,787.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.8,0.8,0.9,0.8,55.0,-109.25510133764786,27.72189704836151,339.4771720576493,540.9956778961216
788,788.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.2,0.7,1.0,1.0,45.0,-10.941926174772819,27.72189704836151,163.65999999999997,254.55822067165147
789,789.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.8,0.9,1.0,1.0,65.0,-73.41536772292238,27.72189704836151,379.7946356196103,570.8230031955268
790,790.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.4,0.9,1.0,0.8,65.0,27.601304568019938,27.72189704836151,210.42,330.1524895468713
791,791.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.7,0.8,0.9,55.0,-64.60708832440906,27.72189704836151,299.1597084956882,397.77694928388655
792,792.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,65.0,-83.06267526092256,27.72189704836151,369.2997084956882,661.3309347204491
793,793.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,1.0,55.0,-94.52035286506324,27.72189704836151,333.0346356196103,623.5338002828393
794,794.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.5,0.8,0.7,0.9,55.0,-18.74546824419572,27.72189704836151,305.6022449337272,397.77694928388655
795,795.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,0.7,45.0,-123.46491920483905,27.447902289661673,305.6022449337272,622.9152436131017
796,796.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.1,0.8,0.7,0.9,55.0,-35.836810477443954,27.72189704836151,305.6022449337272,186.9337609346363
797,797.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.6,0.9,0.8,0.8,55.0,-3.5852244839704146,27.72189704836151,210.42,435.5740837214964
798,798.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.8,0.7,0.7,0.8,55.0,5.598339641621718,27.72189704836151,163.65999999999997,540.9956778961216
799,799.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.7,0.7,0.8,0.9,55.0,-31.015257439430723,27.72189704836151,299.1597084956882,503.1985434585116
800,800.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,0.7,45.0,-74.33452101101862,55.18991955407762,339.3533468540982,809.530622471987
801,801.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.1,0.8,0.9,0.8,55.0,96.62240476669498,55.18991955407762,319.2685152108605,253.1902625456865
802,802.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.9,1.0,0.7,1.0,55.0,-19.146340347177627,55.18991955407762,329.05417849733595,956.0549659042083
803,803.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,1.0,0.7,0.7,55.0,133.84463185775996,55.18991955407762,313.3581784973359,314.38187068713523
804,804.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.5,0.7,0.7,0.9,55.0,235.31519346688052,55.18991955407762,131.49919999999997,604.6226142249473
805,805.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,1.0,0.9,0.7,55.0,169.0702002057332,55.18991955407762,369.3965152108605,231.8570787229934
806,806.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.8,0.9,0.8,0.7,45.0,-16.41643177454438,55.18991955407762,316.3133468540982,809.530622471987
807,807.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7,0.7,1.0,55.0,154.86332186789352,55.18991955407762,279.6301784973359,295.8566301910726
808,808.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.9,0.9,0.9,55.0,134.37393841867927,55.18991955407762,350.61091521086047,522.0978222608053
809,809.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,1.0,0.9,65.0,127.56750674109836,55.18991955407762,169.07039999999998,1017.2465740456571
810,810.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7,0.8,0.9,1.0,65.0,275.7675872895061,55.18991955407762,158.20800000000003,791.0053819759243
811,811.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.7,0.7,0.7,0.8,45.0,49.309210367908136,55.18991955407762,120.51199999999999,748.339014330538
812,812.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3,0.8,1.0,0.8,45.0,79.49934518679959,55.18991955407762,158.20800000000003,418.2398464739704
813,813.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.9,1.0,55.0,-34.40173072497871,55.18991955407762,336.4845152108605,1038.57975786835
814,814.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,1.0,0.9,0.7,55.0,-8.0884447033192,55.18991955407762,353.7005152108605,809.530622471987
815,815.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.7,0.8,0.7,0.9,55.0,37.428405695860114,55.18991955407762,278.92617849733597,769.6721981532312
816,816.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.4,0.7,0.7,1.0,55.0,168.4884140367391,55.18991955407762,279.6301784973359,543.4310060834985
817,817.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6,0.8,0.9,0.9,45.0,30.808465070965397,55.18991955407762,339.74851521086055,687.1474061890891
818,818.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.3,0.7,0.7,1.0,45.0,60.24689902914645,55.18991955407762,272.69737849733593,460.9062141193564
819,819.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.9,0.8,0.7,0.7,55.0,64.01746044469162,55.18991955407762,278.92617849733597,892.055414436129
820,820.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.8,0.8,0.7,0.9,65.0,198.54784114761722,55.18991955407762,291.482978497336,852.196990117373
821,821.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.8,55.0,17.377573618248725,55.18991955407762,359.5245152108605,913.388598258822
822,822.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.5,0.9,0.9,0.9,55.0,65.26628553176837,55.18991955407762,359.5245152108605,604.6226142249473
823,823.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.7,0.8,1.0,0.9,55.0,148.0149730448702,55.18991955407762,150.28480000000002,769.6721981532312
824,824.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.6,0.7,0.7,0.8,55.0,125.53034013289559,55.18991955407762,138.432,665.8142223663963
825,825.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.9,0.7,0.7,0.9,55.0,184.36737854676656,55.18991955407762,131.49919999999997,934.721782081515
826,826.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,0.9,0.7,65.0,124.96545020083593,55.18991955407762,369.3965152108605,727.0058305078452
827,827.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.5,0.9,0.7,0.9,55.0,53.42724107606047,55.18991955407762,296.1421784973359,604.6226142249473
828,828.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,0.8,0.7,55.0,68.87706114733338,55.18991955407762,154.944,974.5802064002711
829,829.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.2,1.0,0.7,0.7,55.0,197.486207158486,55.18991955407762,187.856,314.38187068713523
830,830.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4,0.7,0.8,0.7,45.0,167.0206297228167,55.18991955407762,138.432,479.43145461541934
831,831.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,0.8,1.0,0.7,55.0,199.67102252048664,55.18991955407762,137.728,479.43145461541934
832,832.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.4,0.8,0.7,1.0,45.0,109.45704926615957,55.18991955407762,150.28480000000002,543.4310060834985
833,833.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.5,1.0,0.9,0.7,65.0,196.4405205533758,55.18991955407762,172.15999999999997,561.956246579561
834,834.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.9,0.8,0.7,1.0,55.0,126.00860853834025,55.18991955407762,137.728,956.0549659042083
835,835.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.1,0.8,0.8,1.0,55.0,216.2551941964089,55.18991955407762,158.20800000000003,295.8566301910726
836,836.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.2,0.8,0.7,0.8,55.0,176.84698326844503,55.18991955407762,137.728,335.7150545098284
837,837.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.4,0.8,0.7,1.0,55.0,117.41171096907806,55.18991955407762,278.92617849733597,543.4310060834985
838,838.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.9,0.9,1.0,1.0,45.0,71.18966572149934,55.18991955407762,177.98399999999998,956.0549659042083
839,839.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.8,0.7,0.8,1.0,65.0,129.0887645767368,55.18991955407762,299.8013468540982,873.5301739400661
840,840.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.5,0.8,0.7,0.9,65.0,252.85022900067392,55.18991955407762,158.20800000000003,604.6226142249473
841,841.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.8,0.8,1.0,0.7,65.0,225.9064700682893,55.18991955407762,150.28480000000002,809.530622471987
842,842.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.9,0.7,0.7,0.9,55.0,184.36737854676656,55.18991955407762,131.49919999999997,934.721782081515
843,843.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.7,1.0,1.0,1.0,55.0,183.99911137626293,55.18991955407762,172.15999999999997,791.0053819759243
844,844.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.2,0.8,1.0,0.7,65.0,287.50491813317944,55.18991955407762,158.20800000000003,314.38187068713523
845,845.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.8,0.7,45.0,-68.30238734567405,55.18991955407762,281.88134685409824,974.5802064002711
846,846.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.7,0.7,0.8,55.0,170.39162521805787,55.18991955407762,138.432,665.8142223663963
847,847.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,55.0,38.38929791105259,55.18991955407762,197.76,1017.2465740456571
848,848.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.8,0.7,0.7,0.8,65.0,183.27667561615115,55.18991955407762,120.51199999999999,830.8638062946801
849,849.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.1,1.0,0.9,1.0,55.0,107.29863207561662,55.18991955407762,369.3965152108605,295.8566301910726
850,850.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,0.9,0.8,45.0,-54.02159686226106,55.18991955407762,336.4845152108605,913.388598258822
851,851.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.8,65.0,93.65157356265263,55.18991955407762,350.61091521086047,995.913390222964
852,852.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.5,0.8,1.0,0.7,55.0,38.80942401647167,55.18991955407762,339.43968356762275,561.956246579561
853,853.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.8,1.0,0.9,55.0,143.30233918348623,55.18991955407762,158.20800000000003,769.6721981532312
854,854.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.5,0.9,0.7,0.9,45.0,130.52773661602586,55.18991955407762,169.07039999999998,604.6226142249473
855,855.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.7,0.7,0.9,55.0,8.683154497364967,55.18991955407762,261.7101784973359,1017.2465740456571
856,856.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,1.0,1.0,55.0,15.44700075227337,55.18991955407762,351.99648356762276,956.0549659042083
857,857.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.6,0.8,0.9,0.9,55.0,22.591461674530397,55.18991955407762,331.82531521086054,687.1474061890891
858,858.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.6,1.0,0.9,0.8,55.0,50.51605099738316,55.18991955407762,369.3965152108605,665.8142223663963
859,859.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.8,0.9,0.9,0.7,45.0,-34.53599753428145,55.18991955407762,350.61091521086047,809.530622471987
860,860.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.8,0.9,1.0,1.0,55.0,-27.02846484812602,55.18991955407762,370.78208356762275,873.5301739400661
861,861.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.9,0.8,0.9,0.9,65.0,195.87908194154932,55.18991955407762,150.28480000000002,934.721782081515
862,862.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.7,0.9,0.8,65.0,196.84670182929486,55.18991955407762,302.05251521086046,500.7646384381123
863,863.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.4,0.9,1.0,0.9,45.0,151.04482877868344,55.18991955407762,154.944,522.0978222608053
864,864.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,0.7,0.9,0.7,55.0,247.34736620690768,55.18991955407762,120.51199999999999,231.8570787229934
865,865.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.9,1.0,1.0,0.9,55.0,7.165053760655763,55.18991955407762,373.8716835676227,934.721782081515
866,866.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,45.0,-89.13409262967647,55.18991955407762,319.57734685409827,974.5802064002711
867,867.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.8,0.8,0.9,0.7,55.0,142.1448576542147,55.18991955407762,150.28480000000002,809.530622471987
868,868.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.8,0.9,0.8,0.9,65.0,198.26592433546986,55.18991955407762,169.07039999999998,852.196990117373
