n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.9,35.0,-209.63368471590354,11.963835853492505,400.05739244744245,216.6249136331562,4.0
1,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.8,30.0,-250.3626313188051,0.48617512011684705,393.47183773106,6.910893185902965,2.0
2,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,25.0,-242.25440501161395,0.48617512011684705,377.95254716382493,8.351412060323252,4.0
3,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,0.9,0.7,25.0,-207.00650635048675,6.505456290033537,339.11056301467744,100.64121904336729,4.0
4,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,20.0,-260.47302007659346,0.48617512011684705,401.2314830146775,12.672968683584113,10.0
5,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,20.0,-269.8124615308815,0.48617512011684705,420.26883773106,8.351412060323252,4.0
6,6.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,1.0,55.0,-93.46624532180897,11.963835853492505,350.47838716382495,181.17651110428952,2.0
7,7.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.9,60.0,-158.5812308781265,11.963835853492505,400.05739244744245,181.17651110428952,2.0
8,8.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,30.0,-215.0129814693143,0.6613143364341597,338.92754716382495,11.042016164398797,4.0
9,9.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,0.9,55.0,-82.83703488058212,11.963835853492505,319.8901924474425,202.05210277561395,4.0
10,10.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.9,25.0,-215.260154154606,0.48617512011684705,331.44103244744247,10.68541237801556,8.0
11,11.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,60.0,-100.12219124221905,11.963835853492505,317.35883773106,322.9701212197562,10.0
12,12.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,1.0,35.0,-205.97940021308642,0.48617512011684705,322.421547163825,11.232449809163828,8.0
13,13.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.8,55.0,-50.96895621002813,11.963835853492505,267.84083773106,181.17651110428952,2.0
14,14.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.7,20.0,-192.2208709698313,0.48617512011684705,293.36632301467745,9.79193093474354,6.0
15,15.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.8,50.0,-179.66148697280715,11.963835853492505,366.67483773106,287.52171869088954,8.0
16,16.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.9,50.0,-157.47028079609382,11.963835853492505,377.18527244744246,202.05210277561395,4.0
17,17.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,0.8,20.0,-218.68383620434238,0.48617512011684705,335.27579773106,11.232449809163828,8.0
18,18.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,25.0,-241.88205262295702,0.48617512011684705,377.95254716382493,9.244893503595272,6.0
19,19.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.8,55.0,-188.00291272913813,11.963835853492505,366.67483773106,237.50050530448053,6.0
20,20.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,1.0,40.0,-224.5635562424284,0.48617512011684705,350.47838716382495,12.125931252435848,10.0
21,21.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,1.0,0.9,20.0,-194.37086984671447,0.48617512011684705,303.3841924474425,6.910893185902965,2.0
22,22.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,1.0,35.0,-266.6060844675861,0.48617512011684705,419.09474716382493,12.125931252435848,10.0
23,23.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,0.8,30.0,-204.81229483559147,0.48617512011684705,317.35883773106,9.244893503595272,6.0
24,24.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,25.0,-174.01309162528446,0.48617512011684705,265.3094830146775,10.68541237801556,8.0
25,25.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,-266.6458367704626,0.48617512011684705,419.09474716382493,6.910893185902965,2.0
26,26.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.7,30.0,-240.23831096758147,0.48617512011684705,374.43448301467754,11.232449809163828,8.0
27,27.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,50.0,-205.3810154991952,11.963835853492505,404.74954716382496,181.17651110428952,2.0
28,28.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,0.7,25.0,-190.89740034300462,0.48617512011684705,293.36632301467745,12.672968683584113,10.0
29,29.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,0.9,20.0,-216.2335791856176,0.48617512011684705,336.39619244744244,7.804374629174985,4.0
30,30.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,0.8,35.0,-196.71750007323183,11.963835853492505,366.67483773106,237.50050530448053,6.0
31,31.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.7,45.0,-175.1570584376901,11.963835853492505,347.63748301467746,252.07331616202285,6.0
32,32.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.9,50.0,-95.12040769407079,11.963835853492505,286.8781924474425,252.07331616202285,6.0
33,33.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,1.0,0.7,50.0,-103.97634044353656,11.963835853492505,339.11056301467744,181.17651110428952,2.0
34,34.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,25.0,-257.0307921100031,0.48617512011684705,404.74954716382496,9.79193093474354,6.0
35,35.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,25.0,-267.9542962839804,0.48617512011684705,420.26883773106,11.232449809163828,8.0
36,36.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,0.8,25.0,-196.58971714454742,0.48617512011684705,300.85283773106005,12.672968683584113,10.0
37,37.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.7,55.0,-132.7820259120203,11.963835853492505,265.3094830146775,308.39731036221394,10.0
38,38.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,0.9,1.0,60.0,-159.00809393317653,11.963835853492505,350.47838716382495,272.9489078333472,8.0
39,39.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.9,30.0,-206.4876532151316,0.48617512011684705,319.8901924474425,9.79193093474354,6.0
40,40.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,1.0,20.0,-242.0556646606402,0.48617512011684705,377.95254716382493,8.351412060323252,4.0
41,41.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.7,50.0,-105.11910449314716,11.963835853492505,248.80348301467743,216.6249136331562,4.0
42,42.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,60.0,-135.4440780360536,11.963835853492505,284.34683773106,272.9489078333472,8.0
43,43.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,1.0,40.0,-183.97310876032333,11.963835853492505,338.92754716382495,308.39731036221394,10.0
44,44.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.8,35.0,-170.49769702056636,1.7069018034739536,267.84083773106,32.25036585340811,6.0
45,45.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,30.0,-255.49513632324613,0.48617512011684705,400.05739244744245,11.232449809163828,8.0
46,46.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,0.9,40.0,-160.40875118448528,11.963835853492505,331.44103244744247,252.07331616202285,6.0
47,47.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,40.0,-174.19562305863994,11.963835853492505,355.4335471638249,181.17651110428952,2.0
48,48.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,1.0,60.0,-117.83948266971078,11.963835853492505,322.421547163825,202.05210277561395,4.0
49,49.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.8,25.0,-204.11172786971355,0.48617512011684705,312.40367773106,11.232449809163828,8.0
50,50.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,0.9,40.0,-222.24541703573146,3.1904476293147943,354.3131524474424,79.1941167919446,10.0
51,51.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,1.0,45.0,-163.6915174564594,11.963835853492505,322.421547163825,166.60370024674722,2.0
52,52.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,0.8,60.0,-102.94759334244208,11.963835853492505,366.67483773106,237.50050530448053,6.0
53,53.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,20.0,-246.5265020409144,0.48617512011684705,385.7121924474424,6.363855754754698,2.0
54,54.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,0.8,35.0,-215.24494165104184,0.48617512011684705,335.27579773106,9.79193093474354,6.0
55,55.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.7,55.0,-121.11371721817753,11.963835853492505,316.23844301467744,181.17651110428952,2.0
56,56.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,60.0,-241.9410466953561,11.963835853492505,458.3435471638249,322.9701212197562,10.0
57,57.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,45.0,-195.5400231964848,11.963835853492505,354.3131524474424,202.05210277561395,4.0
58,58.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,45.0,-140.71533047565163,11.963835853492505,284.34683773106,166.60370024674722,2.0
59,59.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,55.0,-222.63824317273082,11.963835853492505,431.54654716382487,272.9489078333472,8.0
60,60.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.8,45.0,-195.8210561277051,11.963835853492505,393.47183773106,181.17651110428952,2.0
61,61.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,40.0,-238.91816926274856,3.1904476293147943,381.02003773106003,79.1941167919446,10.0
62,62.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,0.9,50.0,-153.99523188861698,11.963835853492505,336.39619244744244,202.05210277561395,4.0
63,63.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,25.0,-232.181556299251,0.48617512011684705,361.98268301467743,6.910893185902965,2.0
64,64.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,45.0,-254.67433003352843,1.7069018034739536,404.74954716382496,37.30785267851613,8.0
65,65.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,1.0,30.0,-224.40229403200715,0.48617512011684705,350.47838716382495,10.68541237801556,8.0
66,66.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.9,50.0,-177.2465746654235,11.206913153645337,319.8901924474425,233.24260249171417,6.0
67,67.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.8,60.0,-106.68428441368698,11.963835853492505,335.27579773106,308.39731036221394,10.0
68,68.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,25.0,-220.39677703451838,0.48617512011684705,339.87783773105997,12.125931252435848,10.0
69,69.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,60.0,-162.96209465638077,11.963835853492505,420.26883773106,252.07331616202285,6.0
70,70.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.8,60.0,-106.77573058065015,11.963835853492505,284.34683773106,237.50050530448053,6.0
71,71.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,50.0,-197.40836244509003,11.963835853492505,419.09474716382493,181.17651110428952,2.0
72,72.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,0.9,50.0,-152.2602648084063,11.963835853492505,303.3841924474425,322.9701212197562,10.0
73,73.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,40.0,-176.6179404030399,11.963835853492505,338.92754716382495,287.52171869088954,8.0
74,74.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.9,25.0,-241.6321021012335,0.48617512011684705,377.18527244744246,7.804374629174985,4.0
75,75.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,0.9,20.0,-205.97250272837167,0.48617512011684705,319.8901924474425,9.244893503595272,6.0
76,76.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.7,40.0,-164.40298982301675,11.206913153645337,298.3214830146775,299.65393969850135,10.0
77,77.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.7,30.0,-236.61719914593007,1.7069018034739536,374.43448301467754,27.192879028300105,4.0
78,78.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,1.0,60.0,-145.9088822201686,11.963835853492505,419.09474716382493,272.9489078333472,8.0
79,79.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.9,20.0,-186.11603944200345,0.48617512011684705,286.8781924474425,8.351412060323252,4.0
80,80.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,20.0,-164.5890830264777,0.48617512011684705,248.80348301467743,10.68541237801556,8.0
81,81.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.7,60.0,-50.140308074021405,11.963835853492505,265.3094830146775,237.50050530448053,6.0
82,82.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.7,35.0,-232.4814712018859,0.48617512011684705,361.98268301467743,12.672968683584113,10.0
83,83.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,0.8,60.0,-140.0013445705173,11.963835853492505,284.34683773106,287.52171869088954,8.0
84,84.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,1.0,20.0,-208.1072938701632,0.48617512011684705,322.421547163825,7.804374629174985,4.0
85,85.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.8,40.0,-115.10721478789901,11.963835853492505,284.34683773106,202.05210277561395,4.0
86,86.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,1.0,0.7,30.0,-148.95038507805242,7.1365684888814735,248.80348301467743,97.89275479480075,2.0
87,87.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.7,30.0,-201.82046302040953,0.6613143364341597,316.23844301467744,11.042016164398797,4.0
88,88.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,20.0,-277.5402305277142,0.48617512011684705,431.54654716382487,11.232449809163828,8.0
89,89.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.9,30.0,-177.40936644495008,8.841748728381628,303.3841924474425,115.31968737062951,2.0
90,90.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.7,35.0,-192.02493410441912,7.73385501546214,320.84048301467743,98.80867058401869,2.0
91,91.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.7,55.0,-96.71551051344564,11.963835853492505,281.81548301467745,252.07331616202285,6.0
92,92.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,55.0,-160.34104572443016,11.963835853492505,385.7121924474424,252.07331616202285,6.0
93,93.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.7,50.0,-156.7263292104338,11.963835853492505,293.36632301467745,237.50050530448053,6.0
94,94.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,20.0,-293.35242583551627,0.48617512011684705,458.3435471638249,11.232449809163828,8.0
95,95.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,55.0,-176.87658656760766,11.963835853492505,439.3061924474424,202.05210277561395,4.0
96,96.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.8,55.0,-176.7342911241835,8.302278601290103,300.85283773106005,214.74870111414688,10.0
97,97.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,60.0,-146.03513212034335,11.963835853492505,412.50919244744244,216.6249136331562,4.0
98,98.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.8,30.0,-182.52100038008464,8.841748728381628,312.40367773106,115.31968737062951,2.0
99,99.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,40.0,-209.4041266730705,5.122807641358256,339.11056301467744,123.44486370103448,10.0
100,100.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,50.0,-257.6538610176141,11.963835853492505,458.3435471638249,237.50050530448053,6.0
101,101.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.8,60.0,-108.4112782121592,11.963835853492505,312.40367773106,287.52171869088954,8.0
102,102.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,1.0,20.0,-227.77462774100263,0.48617512011684705,350.47838716382495,10.68541237801556,8.0
103,103.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.8,20.0,-255.4584924323031,0.48617512011684705,393.47183773106,12.672968683584113,10.0
104,104.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,0.9,1.0,55.0,-150.44739423368785,11.963835853492505,338.92754716382495,308.39731036221394,10.0
105,105.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,0.9,1.0,45.0,-228.4920096261154,10.772528973087788,396.22262716382494,241.89358406208626,8.0
106,106.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,1.0,0.8,35.0,-184.38455463618672,0.48617512011684705,284.34683773106,12.672968683584113,10.0
107,107.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,30.0,-268.8782603426082,0.48617512011684705,420.26883773106,12.125931252435848,10.0
108,108.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.8,60.0,-88.10903983375135,11.963835853492505,339.87783773105997,166.60370024674722,2.0
109,109.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.8,45.0,-171.85328367688825,11.963835853492505,335.27579773106,216.6249136331562,4.0
110,110.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,-293.419234975894,0.48617512011684705,458.3435471638249,12.672968683584113,10.0
111,111.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.9,55.0,-170.7897390556552,11.963835853492505,358.91519244744245,252.07331616202285,6.0
112,112.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.7,50.0,-98.80180538331165,11.963835853492505,265.3094830146775,166.60370024674722,2.0
113,113.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,0.7,25.0,-194.31789625803486,0.48617512011684705,298.3214830146775,10.68541237801556,8.0
114,114.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.7,20.0,-232.76859069280323,0.48617512011684705,361.98268301467743,9.79193093474354,6.0
115,115.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,25.0,-278.15460559292944,0.48617512011684705,439.3061924474424,6.910893185902965,2.0
116,116.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,25.0,-232.55520929200352,0.48617512011684705,358.91519244744245,11.232449809163828,8.0
117,117.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.8,55.0,-108.20360400384955,11.963835853492505,300.85283773106005,252.07331616202285,6.0
118,118.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.7,25.0,-242.2119121919273,0.48617512011684705,374.43448301467754,12.125931252435848,10.0
119,119.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,35.0,-182.10426374212344,1.7069018034739536,286.8781924474425,25.485088490491698,4.0
120,120.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.8,60.0,-169.7432074479113,11.963835853492505,339.87783773105997,272.9489078333472,8.0
121,121.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.7,35.0,-207.70594779994084,5.836450558258159,339.11056301467744,78.32357766690413,2.0
122,122.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,1.0,45.0,-186.4795613523837,11.963835853492505,355.4335471638249,272.9489078333472,8.0
123,123.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,25.0,-258.1924368298817,0.48617512011684705,401.2314830146775,9.79193093474354,6.0
124,124.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,1.0,45.0,-119.18730192167294,11.963835853492505,322.421547163825,202.05210277561395,4.0
125,125.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.9,30.0,-224.05915398139697,3.546399030018186,358.91519244744245,53.103930304259904,4.0
126,126.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,35.0,-149.36893057064756,7.1365684888814735,248.80348301467743,174.79957058765856,10.0
127,127.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,45.0,-74.57061913408606,11.963835853492505,248.80348301467743,202.05210277561395,4.0
128,128.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.7,50.0,-121.07595572560376,11.963835853492505,316.23844301467744,272.9489078333472,8.0
129,129.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.8,60.0,-166.9782253335748,11.963835853492505,366.67483773106,216.6249136331562,4.0
130,130.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,1.0,40.0,-222.68750096026767,3.1904476293147943,355.4335471638249,57.09493787135106,6.0
131,131.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,0.9,0.7,25.0,-181.48214728546947,0.48617512011684705,281.81548301467745,6.363855754754698,2.0
132,132.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,0.9,50.0,-165.90766678036405,11.963835853492505,336.39619244744244,237.50050530448053,6.0
133,133.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,25.0,-293.22049462492026,0.48617512011684705,458.3435471638249,12.672968683584113,10.0
134,134.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.7,40.0,-223.48454953178097,5.122807641358256,361.98268301467743,123.44486370103448,10.0
135,135.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,45.0,-202.72343166144486,11.963835853492505,412.50919244744244,216.6249136331562,4.0
136,136.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,-240.53148028775368,9.84818598880357,412.50919244744244,247.76538651650623,10.0
137,137.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,0.9,35.0,-237.69093804862823,5.122807641358256,385.7121924474424,128.72835449685599,10.0
138,138.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,-230.94342688869693,0.48617512011684705,355.4335471638249,12.672968683584113,10.0
139,139.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.8,55.0,-144.27011940242417,11.963835853492505,284.34683773106,308.39731036221394,10.0
140,140.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,20.0,-227.21984606111738,0.48617512011684705,350.47838716382495,9.79193093474354,6.0
141,141.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,1.0,35.0,-178.88050963017594,11.963835853492505,350.47838716382495,216.6249136331562,4.0
142,142.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,30.0,-269.2179275481197,0.48617512011684705,420.26883773106,12.672968683584113,10.0
143,143.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,25.0,-256.9139558677067,0.48617512011684705,400.05739244744245,11.232449809163828,8.0
144,144.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.8,25.0,-237.56973693629382,0.48617512011684705,366.67483773106,11.232449809163828,8.0
145,145.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.7,30.0,-193.23874391908578,0.48617512011684705,298.3214830146775,11.232449809163828,8.0
146,146.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.9,45.0,-194.35346544326785,8.841748728381628,331.44103244744247,167.71523539066874,6.0
147,147.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.8,60.0,-162.4209587991112,11.963835853492505,366.67483773106,202.05210277561395,4.0
148,148.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,35.0,-205.91447971590364,0.48617512011684705,317.35883773106,12.672968683584113,10.0
149,149.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.9,30.0,-227.67161507439283,0.6613143364341597,358.91519244744245,11.042016164398797,4.0
150,150.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,40.0,-250.83823318940713,3.546399030018186,401.2314830146775,77.68498740976729,8.0
151,151.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,1.0,0.7,60.0,-111.75733851645707,11.963835853492505,265.3094830146775,287.52171869088954,8.0
152,152.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,1.0,0.9,25.0,-240.24553527043992,0.48617512011684705,377.18527244744246,9.79193093474354,6.0
153,153.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,1.0,35.0,-182.93932058929857,11.963835853492505,338.92754716382495,181.17651110428952,2.0
154,154.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,1.0,0.8,55.0,-158.594668459039,11.963835853492505,358.14791773106,216.6249136331562,4.0
155,155.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,25.0,-266.45490044678866,0.48617512011684705,412.50919244744244,12.672968683584113,10.0
156,156.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,0.8,45.0,-116.51591957361563,11.963835853492505,317.35883773106,202.05210277561395,4.0
157,157.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.7,40.0,-135.04328563617716,11.963835853492505,316.23844301467744,202.05210277561395,4.0
