n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.9,0.7,1.0,30.0,-197.6470556000297,7.31875125910715,310.94505808618317,70.12663343145721,2.0
1,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,0.9,1.0,40.0,-203.96914961971527,7.982795416418341,371.51147260772893,117.46386130759498,6.0
2,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,40.0,-226.15551114974275,5.063408075481224,334.4400580861832,61.98127702752076,8.0
3,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,20.0,-206.019564627028,3.304230922637724,274.71225082541025,20.63103351278231,4.0
4,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,40.0,-239.21894354852003,9.744629023205515,418.05007260772885,113.91022680517491,2.0
5,5.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.7,0.9,0.9,55.0,-92.78340779249447,11.53015096905002,316.5814508254103,190.53539864574537,4.0
6,6.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.8,0.9,30.0,-247.82566794257534,3.304230922637724,350.57687260772894,34.06517728649659,10.0
7,7.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.7,0.9,0.9,60.0,-134.6162691609195,7.982795416418341,314.6400653469561,145.1860536793007,10.0
8,8.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,0.9,25.0,-254.25818396583088,3.304230922637724,334.89145808618326,25.109081437353737,6.0
9,9.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,0.7,1.0,25.0,-200.9726190218852,3.304230922637724,281.34006534695607,30.8843446578851,8.0
10,10.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,1.0,50.0,-158.88012508650354,7.31875125910715,316.30007260772896,130.21366928091533,10.0
11,11.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.8,0.7,0.9,50.0,-127.1737729395771,9.194281154186596,310.94505808618317,144.36551259850717,6.0
12,12.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,25.0,-237.29271851930352,4.204950471585056,331.29006534695606,39.31230146522091,6.0
13,13.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,1.0,1.0,1.0,30.0,-199.32887378184788,7.31875125910715,312.9800580861832,70.12663343145721,2.0
14,14.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,0.9,60.0,-49.46967014186917,11.557899957417797,278.0200508254103,222.20389856755835,6.0
15,15.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.9,1.0,1.0,45.0,-144.34457914315848,9.744629023205515,349.6000726077289,147.48444865761252,4.0
16,16.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.8,0.7,0.9,55.0,-57.953729315506536,11.58296780105606,292.63505082541025,223.4674107999908,6.0
17,17.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,1.0,1.0,0.9,25.0,-267.99745662211666,4.204950471585056,355.8260580861831,24.315985395679117,2.0
18,18.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,40.0,-251.88942338723547,5.859528792858796,399.7400653469561,89.65827883562622,10.0
19,19.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.9,0.7,1.0,30.0,-208.3731798909264,3.304230922637724,292.63505082541025,30.8843446578851,8.0
20,20.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,0.7,0.7,1.0,25.0,-239.86917769840628,2.336191878650031,311.33226534695604,18.104849277308784,8.0
21,21.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.9,0.9,1.0,45.0,-162.53932674608257,9.194281154186596,334.89145808618326,131.86745842832516,4.0
22,22.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,60.0,-40.168680803499846,11.53015096905002,274.71225082541025,204.95152774068796,4.0
23,23.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,25.0,-307.24610485364354,5.063408075481224,418.05007260772885,41.96379685298544,4.0
24,24.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.7,1.0,1.0,55.0,-159.80860021736638,8.610257067672498,355.8260580861831,154.71506587403542,8.0
25,25.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,0.7,1.0,40.0,-171.60071969155857,5.063408075481224,281.34006534695607,70.61837232238528,10.0
26,26.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,30.0,-262.16055195970705,5.859528792858796,371.0600726077289,43.013843141287744,2.0
27,27.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.7,0.9,0.9,45.0,-138.00399871992337,11.365603480421356,332.95007260772894,154.74609585797214,2.0
28,28.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,1.0,0.9,25.0,-260.4939869349435,3.304230922637724,349.6000726077289,29.587129361925165,8.0
29,29.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,0.9,45.0,-209.47612883008804,8.610257067672498,399.7400653469561,146.95894838475627,8.0
30,30.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.8,0.9,0.9,20.0,-250.23824241425973,3.304230922637724,332.95007260772894,20.63103351278231,4.0
31,31.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,0.9,35.0,-241.4553010783094,3.304230922637724,337.5160508254102,34.06517728649659,10.0
32,32.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,50.0,-243.450422168746,7.982795416418341,418.05007260772885,117.46386130759498,6.0
33,33.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,0.7,1.0,55.0,-78.50357202207398,9.744629023205515,299.650072607729,194.54889112430337,8.0
34,34.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,1.0,0.8,1.0,20.0,-205.82354968424062,1.7609146983568025,261.3700508254103,10.704746135623765,6.0
35,35.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.8,1.0,45.0,-173.22106339904244,7.982795416418341,350.57687260772894,134.62411283040592,8.0
36,36.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,40.0,-146.6654779569673,8.610257067672498,293.0222580861832,108.38200289413436,4.0
37,37.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.7,1.0,1.0,50.0,-63.344468290110896,11.53015096905002,294.67005082541027,174.55640934505684,2.0
38,38.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,1.0,1.0,1.0,20.0,-263.8377762481301,1.7609146983568025,331.29006534695606,14.480694935623765,10.0
39,39.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,30.0,-195.97506157140796,2.336191878650031,261.3700508254103,20.78263494588021,10.0
40,40.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,0.8,1.0,25.0,-257.6786951620018,4.204950471585056,350.57687260772894,26.294553320491847,2.0
41,41.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,0.9,40.0,-192.03516002867235,11.365603480421356,399.7400653469561,154.74609585797214,2.0
42,42.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,0.9,1.0,60.0,-101.18254954981822,10.751127173934911,316.5814508254103,178.33316098409574,4.0
43,43.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.9,1.0,0.9,30.0,-272.18938273813325,2.336191878650031,355.8260580861831,20.043264285577905,10.0
44,44.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,0.7,0.9,40.0,-155.77655068107086,7.982795416418341,299.650072607729,93.70529911086781,4.0
45,45.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,45.0,-225.66652568789897,7.31875125910715,371.0600726077289,100.17015135618627,6.0
46,46.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,1.0,0.9,25.0,-260.24417845272296,4.204950471585056,349.6000726077289,24.315985395679117,2.0
47,47.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,1.0,0.8,0.9,60.0,-56.303623091541056,11.557899957417797,279.68005808618324,222.20389856755835,6.0
48,48.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,0.7,0.9,25.0,-217.06286446216686,3.304230922637724,299.650072607729,34.06517728649659,10.0
49,49.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,1.0,0.8,1.0,20.0,-220.31090631287572,4.204950471585056,295.6468508254103,26.294553320491847,2.0
50,50.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,45.0,-159.58575547357717,6.6084749817854815,279.68005808618324,92.11383600482047,8.0
51,51.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.9,0.8,1.0,40.0,-166.01546355398264,7.31875125910715,295.6468508254103,100.17015135618627,6.0
52,52.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,45.0,-187.10641663060196,6.6084749817854815,312.9800580861832,92.11383600482047,8.0
53,53.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.8,0.8,1.0,40.0,-239.9838307427318,5.063408075481224,352.7500653469561,61.98127702752076,8.0
54,54.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,55.0,-100.09555822235201,11.53015096905002,350.57687260772894,160.14028025011424,2.0
55,55.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,1.0,0.8,1.0,40.0,-144.51157382837908,7.982795416418341,297.9900653469561,117.46386130759498,6.0
56,56.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.8,1.0,0.9,35.0,-247.53034250190478,3.304230922637724,349.6000726077289,34.06517728649659,10.0
57,57.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.9,1.0,1.0,40.0,-185.8605545783929,7.982795416418341,349.6000726077289,117.46386130759498,6.0
58,58.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,0.8,1.0,45.0,-162.14748521324748,9.744629023205515,352.7500653469561,123.9522274242671,2.0
59,59.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.8,1.0,1.0,30.0,-231.39789980843122,6.6084749817854815,355.8260580861831,70.83116997457613,4.0
60,60.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,60.0,-162.20491933242096,7.982795416418341,349.6000726077289,145.1860536793007,10.0
61,61.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.7,1.0,1.0,25.0,-275.9869102134894,2.336191878650031,355.8260580861831,15.427063608737356,6.0
62,62.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,50.0,-202.7526619542439,9.744629023205515,399.7400653469561,123.9522274242671,2.0
63,63.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,1.0,0.7,1.0,25.0,-193.1420297465485,4.204950471585056,274.71225082541025,39.31230146522091,6.0
64,64.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,0.7,0.8,1.0,60.0,-17.242721153507937,11.557899957417797,279.68005808618324,206.36639610311215,4.0
65,65.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,0.9,25.0,-231.406916430709,3.304230922637724,316.1300508254103,29.587129361925165,8.0
66,66.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,0.9,40.0,-160.2133895592648,7.31875125910715,292.63505082541025,94.65966390927699,6.0
67,67.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,0.9,35.0,-225.06216140279835,5.859528792858796,337.5160508254102,64.54447617601681,6.0
68,68.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,30.0,-228.41460179776863,3.304230922637724,310.94505808618317,25.109081437353737,6.0
69,69.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,50.0,-203.33732651133735,6.6084749817854815,347.5650726077289,105.007373744685,10.0
70,70.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.8,0.9,35.0,-202.25113945544118,8.610257067672498,350.57687260772894,89.0935301488234,2.0
71,71.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.8,0.9,0.9,45.0,-123.26468003037283,9.744629023205515,278.0200508254103,113.91022680517491,2.0
72,72.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,0.9,50.0,-212.58041877243738,7.31875125910715,371.51147260772893,109.68142287164153,8.0
73,73.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.8,0.8,0.9,20.0,-250.77509373050273,1.7609146983568025,316.1300508254103,12.088638242061387,8.0
74,74.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,60.0,-95.62958666541155,11.557899957417797,394.5550726077289,206.36639610311215,4.0
75,75.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,0.8,0.9,45.0,-138.83948598126247,8.610257067672498,297.9900653469561,127.67047563944533,6.0
76,76.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.9,1.0,30.0,-259.00775047815546,3.304230922637724,353.20146534695607,35.36239258245653,10.0
77,77.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.9,0.9,0.9,55.0,-92.13980062022223,11.58296780105606,339.62505082541026,223.4674107999908,6.0
78,78.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,20.0,-235.2652923781361,1.7609146983568025,295.6468508254103,13.976612642061387,10.0
79,79.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,45.0,-197.8148355282562,9.744629023205515,394.5550726077289,123.9522274242671,2.0
80,80.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.8,0.9,0.9,25.0,-213.58304697320574,2.336191878650031,278.0200508254103,20.043264285577905,10.0
81,81.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,1.0,0.9,0.9,60.0,-26.60306533853271,11.60563302293498,316.5814508254103,163.93184219046478,2.0
82,82.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,1.0,1.0,55.0,-74.40679674140638,11.53015096905002,349.6000726077289,174.55640934505684,2.0
83,83.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.9,0.7,0.9,20.0,-239.41819536887095,3.304230922637724,310.94505808618317,16.152985588210885,2.0
84,84.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.7,0.9,0.9,60.0,-119.74465181775962,9.744629023205515,332.95007260772894,160.9746692718658,6.0
85,85.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,0.9,40.0,-190.43413580789422,6.6084749817854815,331.29006534695606,105.007373744685,10.0
86,86.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,40.0,-211.99500661589394,6.6084749817854815,347.5650726077289,92.11383600482047,8.0
87,87.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.9,1.0,0.9,60.0,-91.00598160872185,11.557899957417797,355.8260580861831,191.80878017192717,4.0
88,88.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.7,1.0,1.0,30.0,-218.29643703615673,3.304230922637724,294.67005082541027,35.36239258245653,10.0
89,89.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.9,0.7,1.0,35.0,-207.8358584876887,3.304230922637724,293.0222580861832,30.8843446578851,8.0
90,90.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,50.0,-146.10585446141667,10.751127173934911,355.8260580861831,166.05757762135525,4.0
91,91.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,25.0,-255.23015480915768,1.7609146983568025,329.6422726077289,13.976612642061387,10.0
92,92.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,0.9,50.0,-211.9593228641588,7.982795416418341,381.43005808618324,110.86555063367877,6.0
93,93.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.9,0.7,0.9,45.0,-151.83440367135842,7.31875125910715,292.63505082541025,109.68142287164153,8.0
94,94.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,0.9,35.0,-162.1995719048784,5.859528792858796,263.0300580861832,64.54447617601681,6.0
95,95.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,1.0,20.0,-268.7541281966373,1.7609146983568025,337.5160508254102,10.704746135623765,6.0
96,96.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,1.0,0.7,1.0,60.0,-37.884192321396455,11.557899957417797,329.25506534695603,175.97127770748102,2.0
97,97.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,0.8,1.0,50.0,-91.05162014191153,11.365603480421356,297.9900653469561,168.5743750300656,2.0
98,98.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,0.9,25.0,-277.80267053902134,5.063408075481224,376.2450653469561,33.3267015581209,2.0
99,99.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,0.7,1.0,30.0,-193.84113336268217,4.204950471585056,274.71225082541025,39.31230146522091,6.0
100,100.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,0.9,0.9,60.0,-107.21939197247957,11.557899957417797,371.51147260772893,191.80878017192717,4.0
101,101.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,45.0,-171.33308454632797,10.751127173934911,392.44607260772887,166.05757762135525,4.0
102,102.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,0.9,30.0,-247.180246765163,3.304230922637724,332.95007260772894,29.587129361925165,8.0
103,103.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.7,0.9,0.9,35.0,-220.90316906136178,6.6084749817854815,353.20146534695607,92.11383600482047,8.0
104,104.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,20.0,-263.2423471417718,3.304230922637724,347.5650726077289,21.928248808742254,4.0
105,105.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,1.0,25.0,-286.342227085418,2.336191878650031,371.51147260772893,15.427063608737356,6.0
106,106.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.9,0.9,0.9,60.0,-79.12252810981036,11.60563302293498,357.9350580861831,224.7220789817271,6.0
107,107.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.8,1.0,25.0,-245.52663006968157,5.063408075481224,350.57687260772894,44.70708643779171,4.0
108,108.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,60.0,-43.747699168297316,11.557899957417797,316.1300508254103,206.36639610311215,4.0
109,109.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,1.0,1.0,1.0,40.0,-180.21397996259603,9.744629023205515,374.13606534695606,123.9522274242671,2.0
110,110.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.8,0.8,0.9,50.0,-186.995020754995,7.31875125910715,352.7500653469561,124.70318183400606,10.0
111,111.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-124.30811516168716,9.194281154186596,347.5650726077289,187.17351262019804,10.0
112,112.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.9,1.0,50.0,-130.68167173627361,11.53015096905002,371.51147260772893,204.95152774068796,4.0
113,113.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.7,1.0,60.0,-25.59065869704545,11.557899957417797,311.33226534695604,175.97127770748102,2.0
114,114.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.9,0.7,1.0,60.0,-83.06012221647171,10.751127173934911,292.63505082541025,178.33316098409574,4.0
115,115.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.9,0.9,0.9,20.0,-294.051573471153,1.7609146983568025,371.51147260772893,13.976612642061387,10.0
116,116.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.9,1.0,55.0,-106.28285017176387,10.751127173934911,353.20146534695607,206.12182466244118,6.0
117,117.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.8,0.9,35.0,-200.50530133540835,7.31875125910715,332.2668653469561,79.63790494691247,4.0
118,118.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,0.9,25.0,-199.7417812072003,6.6084749817854815,292.63505082541025,53.433222785226874,2.0
119,119.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,1.0,45.0,-174.93779998012585,7.31875125910715,316.5814508254103,115.19191031855078,8.0
120,120.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.8,1.0,1.0,40.0,-226.70280214992403,4.204950471585056,337.5160508254102,52.33004960994997,10.0
121,121.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,0.8,1.0,20.0,-241.99209056727267,2.758594824312179,316.30007260772896,12.97956583935268,2.0
122,122.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,1.0,55.0,-197.13487851167284,7.31875125910715,357.9350580861831,130.21366928091533,10.0
123,123.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,1.0,1.0,1.0,40.0,-180.33979810015092,5.859528792858796,294.67005082541027,78.89296231826168,8.0
124,124.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.9,0.8,1.0,55.0,-106.4655677227551,11.365603480421356,313.9568580861832,168.5743750300656,2.0
125,125.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.8,0.9,0.9,20.0,-241.16800256516586,3.304230922637724,314.6400653469561,16.152985588210885,2.0
126,126.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,30.0,-255.0595795115045,2.336191878650031,334.4400580861832,20.78263494588021,10.0
127,127.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,1.0,0.8,0.9,40.0,-162.91347465086943,6.6084749817854815,297.9900653469561,105.007373744685,10.0
128,128.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.8,0.9,1.0,35.0,-205.71592939132648,5.063408075481224,316.5814508254103,70.61837232238528,10.0
129,129.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,55.0,-207.3989257383518,7.982795416418341,399.7400653469561,151.7843643532169,10.0
130,130.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.9,0.8,0.9,60.0,-163.0121920596937,7.982795416418341,350.57687260772894,145.1860536793007,10.0
131,131.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.7,1.0,0.9,30.0,-252.58613863010524,7.31875125910715,381.43005808618324,64.61614598454793,2.0
132,132.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,0.7,1.0,55.0,-117.29316896095578,8.610257067672498,329.25506534695603,174.0035386193464,10.0
133,133.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.8,1.0,0.9,55.0,-97.02509599114674,11.53015096905002,331.29006534695606,190.53539864574537,4.0
134,134.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,0.9,55.0,-74.82985632469457,9.744629023205515,278.0200508254103,160.9746692718658,6.0
135,135.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.7,0.8,0.9,40.0,-166.73282594244262,7.31875125910715,313.9568580861832,109.68142287164153,8.0
136,136.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,50.0,-191.73401191205332,7.982795416418341,371.0600726077289,134.62411283040592,8.0
137,137.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,1.0,0.8,0.9,25.0,-194.8006081744947,3.304230922637724,261.3700508254103,25.109081437353737,6.0
138,138.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.7,1.0,0.9,60.0,-126.39883794884848,9.744629023205515,381.43005808618324,208.03911173855667,10.0
139,139.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,1.0,1.0,40.0,-221.27047193376484,7.982795416418341,392.44607260772887,117.46386130759498,6.0
140,140.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,1.0,0.9,1.0,40.0,-201.17545093510824,7.31875125910715,353.20146534695607,115.19191031855078,8.0
141,141.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,0.8,0.8,0.9,50.0,-98.46430057388046,8.610257067672498,279.68005808618324,166.24742113006724,10.0
142,142.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,1.0,0.8,1.0,50.0,-104.27236600964284,9.744629023205515,313.9568580861832,171.01666989095796,6.0
143,143.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,1.0,0.8,0.9,25.0,-241.45705070431052,5.063408075481224,332.2668653469561,33.3267015581209,2.0
144,144.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,1.0,0.7,1.0,60.0,-60.4129817386836,9.744629023205515,244.72005082541028,171.01666989095796,6.0
145,145.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.8,1.0,55.0,-150.0161321016557,8.610257067672498,371.0600726077289,174.0035386193464,10.0
146,146.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,40.0,-192.65344545956336,5.859528792858796,329.6422726077289,89.65827883562622,10.0
147,147.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,1.0,0.8,1.0,40.0,-177.40072608593454,5.859528792858796,295.6468508254103,78.89296231826168,8.0
148,148.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,55.0,-240.8958899839249,7.31875125910715,418.05007260772885,124.70318183400606,10.0
149,149.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,1.0,0.9,25.0,-292.716386112205,3.304230922637724,392.44607260772887,25.109081437353737,6.0
150,150.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.8,1.0,0.9,20.0,-265.448822781694,1.7609146983568025,337.5160508254102,13.976612642061387,10.0
151,151.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.7,1.0,1.0,50.0,-182.11565575563688,5.859528792858796,312.9800580861832,89.65827883562622,10.0
152,152.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,30.0,-288.6950045630302,3.304230922637724,381.43005808618324,35.36239258245653,10.0
153,153.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,1.0,0.9,0.9,25.0,-236.55533109668158,2.336191878650031,314.6400653469561,20.043264285577905,10.0
154,154.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,40.0,-199.12138084858336,5.063408075481224,314.6400653469561,70.61837232238528,10.0
155,155.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,45.0,-226.5764783185821,5.859528792858796,371.0600726077289,89.65827883562622,10.0
156,156.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,50.0,-147.90993977322844,9.744629023205515,371.0600726077289,171.01666989095796,6.0
157,157.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,25.0,-220.24946605543283,4.204950471585056,297.9900653469561,26.294553320491847,2.0
