,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
47,47.0,1.0,1.0,1.0,0.6,3.0,2.0,0.8,0.8,1.0,0.9,30.0,-1447.4771121435258,55.10236126969962,2783.8524804841454,925.8023843461924
48,48.0,1.0,1.0,1.0,0.2,1.0,1.0,0.7,0.7,0.7,1.0,40.0,-999.3201812037325,123.94374175228508,2824.7224204236268,1947.5441153347854
49,49.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,1.0,50.0,-1305.0232748041346,58.508503492874055,2782.312140423627,1487.4053213601946
50,50.0,1.0,1.0,1.0,0.6,3.0,2.0,1.0,1.0,1.0,1.0,40.0,-1320.3193401376273,76.26200830265213,3112.170600605181,1540.22046372621
51,51.0,1.0,1.0,1.0,0.8,2.0,1.0,1.0,1.0,0.7,0.9,60.0,-925.0602141789599,86.29487042938065,3071.064480605181,2251.0652260965117
52,52.0,1.0,1.0,1.0,0.8,1.0,2.0,0.7,0.7,0.8,0.9,60.0,-758.9747204693451,106.29108532121222,3063.6094204236274,3196.2153552467585
53,53.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,30.0,-1733.0031773407281,41.50495899604326,2801.2935405446633,964.7174888397876
54,54.0,1.0,1.0,1.0,0.2,1.0,2.0,0.8,0.8,0.9,0.9,50.0,-696.727448368835,130.58794234320223,3466.655480484145,1993.5437125796243
55,55.0,1.0,1.0,1.0,0.9,2.0,1.0,0.7,0.7,0.8,1.0,40.0,-1512.5468123559963,41.50495899604326,2782.312140423627,892.5688017360948
56,56.0,1.0,1.0,1.0,0.3,1.0,2.0,1.0,1.0,0.7,0.9,60.0,-356.6671893260994,130.58794234320223,3317.199600605181,2409.279968690301
57,57.0,1.0,1.0,1.0,0.7,3.0,1.0,0.9,0.9,1.0,0.9,30.0,-1695.383950357529,41.50495899604326,2948.011540544663,723.9483657484234
58,58.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7,0.7,1.0,0.9,40.0,-1704.4753452990694,73.94929829919676,3541.383420423627,1257.6068948362793
59,59.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,0.8,0.9,30.0,-1251.969225267268,77.9143539830844,2782.312140423627,1023.5445230613075
60,60.0,1.0,1.0,1.0,0.4,2.0,2.0,0.8,0.8,0.8,1.0,60.0,-333.2520198824903,130.58794234320223,2946.471200484145,2954.135247063008
61,61.0,1.0,1.0,1.0,0.8,2.0,2.0,0.8,0.8,0.8,0.9,50.0,-1042.215673190094,77.404691278589,2946.471200484145,1863.1411678183256
62,62.0,1.0,1.0,1.0,0.2,2.0,2.0,0.8,0.8,0.9,0.9,40.0,-897.1772832374947,130.58794234320223,3150.196040484145,1993.5437125796243
63,63.0,1.0,1.0,1.0,0.6,3.0,2.0,0.7,0.7,0.9,0.9,40.0,-964.6039282356088,77.404691278589,2472.975420423627,1522.6988901319362
64,64.0,1.0,1.0,1.0,0.2,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-220.69083585823086,130.58794234320223,2742.746360484145,2122.6627348416546
65,65.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,30.0,-2172.3875628575097,41.50495899604326,3794.973600605181,940.3944270595016
66,66.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,40.0,-1724.4741504892897,52.38197966632623,3353.920880484145,1251.6049283326943
67,67.0,1.0,1.0,1.0,0.3,2.0,1.0,0.7,0.7,0.7,0.9,50.0,-548.1925975158136,130.58794234320223,2578.5873004236273,2409.279968690301
68,68.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,60.0,-972.8065264475243,75.70171885222204,2801.2935405446633,2178.817846762874
69,69.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9,0.9,60.0,-1002.4130216475746,130.58794234320223,3794.973600605181,3240.752480911655
70,70.0,1.0,1.0,1.0,0.9,3.0,2.0,0.7,0.7,0.9,1.0,60.0,-549.7472269759684,84.26963300998734,2472.975420423627,2422.373777386755
71,71.0,1.0,1.0,1.0,0.3,1.0,1.0,0.9,0.9,0.8,1.0,60.0,-626.2092773388526,130.58794234320223,3391.9275405446633,2538.398990952331
72,72.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.8,0.9,30.0,-1783.2478374570103,55.10236126969962,3391.9275405446633,925.8023843461924
73,73.0,1.0,1.0,1.0,0.8,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-2251.7716877365474,41.50495899604326,4033.8606006051814,820.420114632402
74,74.0,1.0,1.0,1.0,0.9,3.0,2.0,0.7,0.7,1.0,0.9,30.0,-1499.8416397937262,41.50495899604326,2619.6934204236272,868.2457399558089
75,75.0,1.0,1.0,1.0,0.1,2.0,2.0,0.8,0.8,0.7,1.0,50.0,-267.24461591665056,130.58794234320223,2742.746360484145,1706.9264787309778
76,76.0,1.0,1.0,1.0,0.6,3.0,2.0,0.7,0.7,1.0,1.0,40.0,-1082.577803250845,76.26200830265213,2619.6934204236272,1540.22046372621
77,77.0,1.0,1.0,1.0,0.9,3.0,1.0,0.8,0.8,0.7,1.0,40.0,-1238.0768492816744,41.50495899604326,2343.698480484145,892.5688017360948
78,78.0,1.0,1.0,1.0,0.2,3.0,1.0,1.0,1.0,0.7,1.0,60.0,-153.02610634909652,130.58794234320223,2672.0166006051813,2122.6627348416546
79,79.0,1.0,1.0,1.0,0.1,2.0,1.0,1.0,1.0,0.7,1.0,50.0,-577.2465396768733,130.58794234320223,3071.064480605181,1706.9264787309778
80,80.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-1367.3942827543228,95.87431963506812,3317.199600605181,1529.2687177522337
81,81.0,1.0,1.0,1.0,0.4,3.0,1.0,1.0,1.0,1.0,0.9,30.0,-1646.5671738946344,52.38197966632623,3112.170600605181,673.5637230348368
82,82.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,1.0,1.0,60.0,-377.7958641994414,130.58794234320223,3189.7618204236273,2538.398990952331
83,83.0,1.0,1.0,1.0,0.8,2.0,2.0,0.8,0.8,0.8,1.0,40.0,-1388.4735546826373,63.20979733698361,2946.471200484145,1409.4329927834892
84,84.0,1.0,1.0,1.0,0.2,2.0,2.0,0.7,0.7,0.9,0.9,40.0,-819.0638481831202,130.58794234320223,2986.036980423627,1993.5437125796243
85,85.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.7,0.9,30.0,-1642.2446828011505,55.10236126969962,3153.0405405446627,925.8023843461924
86,86.0,1.0,1.0,1.0,0.4,2.0,1.0,1.0,1.0,1.0,1.0,60.0,-868.2017868781633,130.58794234320223,3682.2390006051814,2954.135247063008
87,87.0,1.0,1.0,1.0,0.1,2.0,1.0,0.9,0.9,0.7,0.9,60.0,-169.96701360730717,130.58794234320223,2906.9054205446632,1577.807456468948
88,88.0,1.0,1.0,1.0,0.6,1.0,2.0,1.0,1.0,0.7,0.9,50.0,-1025.4716119293391,107.92427533452445,3317.199600605181,2671.5764762346216
89,89.0,1.0,1.0,1.0,0.9,1.0,2.0,0.9,0.9,1.0,0.9,60.0,-1294.5720223628082,90.2139868922699,3869.7015405446637,2652.751057374204
90,90.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7,0.7,1.0,0.9,60.0,-1025.2579142565953,127.66028995263277,3541.383420423627,3523.562470924159
91,91.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.9,1.0,50.0,-1034.605055213848,123.94374175228508,3478.514160605181,3093.8122971004154
92,92.0,1.0,1.0,1.0,0.7,2.0,2.0,0.9,0.9,0.7,0.9,50.0,-917.9649979113008,87.79537208254564,2906.9054205446632,2105.675993649822
93,93.0,1.0,1.0,1.0,0.4,1.0,2.0,1.0,1.0,0.9,1.0,50.0,-1096.1815091005783,130.58794234320223,3794.973600605181,2954.135247063008
94,94.0,1.0,1.0,1.0,0.3,3.0,1.0,0.7,0.7,1.0,0.9,60.0,-243.0693536727926,130.58794234320223,2619.6934204236272,2409.279968690301
95,95.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,30.0,-1629.3028444889171,41.50495899604326,2783.8524804841454,964.7174888397876
96,96.0,1.0,1.0,1.0,0.1,3.0,2.0,0.8,0.8,0.7,0.9,40.0,-355.64716157779236,130.58794234320223,2343.698480484145,1577.807456468948
97,97.0,1.0,1.0,1.0,0.9,2.0,1.0,0.9,0.9,0.9,0.9,60.0,-1169.3027420751575,77.404691278589,3314.3551005446634,2033.36230666152
98,98.0,1.0,1.0,1.0,0.2,1.0,2.0,0.8,0.8,0.7,1.0,40.0,-838.6606777009434,130.58794234320223,2988.881480484145,2122.6627348416546
99,99.0,1.0,1.0,1.0,0.3,3.0,1.0,0.7,0.7,0.9,0.9,40.0,-885.9249816309131,106.29108532121222,2472.975420423627,1718.0604870180723
100,100.0,1.0,1.0,1.0,0.2,3.0,1.0,0.7,0.7,0.9,0.9,40.0,-755.5196008022625,130.58794234320223,2472.975420423627,1993.5437125796243
101,101.0,1.0,1.0,1.0,0.9,2.0,1.0,0.9,0.9,0.9,1.0,30.0,-1995.6133367362058,41.50495899604326,3314.3551005446634,892.5688017360948
102,102.0,1.0,1.0,1.0,0.9,2.0,1.0,1.0,1.0,0.8,0.9,50.0,-1458.5826977290214,63.93268598001005,3274.7893206051813,1518.8140053338082
103,103.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,0.8,1.0,60.0,-526.0887292784844,130.58794234320223,3391.9275405446633,2122.6627348416546
104,104.0,1.0,1.0,1.0,0.5,2.0,1.0,0.7,0.7,0.8,1.0,30.0,-1567.5371974240722,41.50495899604326,2782.312140423627,603.9740533213238
105,105.0,1.0,1.0,1.0,0.7,2.0,2.0,0.8,0.8,0.9,0.9,50.0,-1079.6522748401983,87.79537208254564,3150.196040484145,2105.675993649822
106,106.0,1.0,1.0,1.0,0.5,1.0,2.0,0.9,0.9,0.8,1.0,40.0,-1418.0459744492873,77.9143539830844,3391.9275405446633,1424.3355567862263
107,107.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,1.0,1.0,50.0,-1406.1866438375457,101.2290504822933,3869.7015405446637,2488.210978103252
108,108.0,1.0,1.0,1.0,0.5,1.0,2.0,0.7,0.7,0.8,0.9,40.0,-1227.6199042655817,83.79852469307862,3063.6094204236274,1550.5390293297644
109,109.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.9,0.9,40.0,-1607.7751562567798,77.404691278589,3630.8145405446635,1522.6988901319362
110,110.0,1.0,1.0,1.0,0.1,1.0,1.0,0.7,0.7,0.9,0.9,50.0,-716.509339345007,130.58794234320223,3302.496420423627,1577.807456468948
111,111.0,1.0,1.0,1.0,0.9,1.0,2.0,1.0,1.0,0.7,0.9,30.0,-1853.1035683758732,41.50495899604326,3317.199600605181,868.2457399558089
112,112.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.8,1.0,1.0,40.0,-2038.057212213313,41.50495899604326,3705.542480484145,892.5688017360948
113,113.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.8,0.9,1.0,60.0,-1299.2511609724581,77.404691278589,3466.655480484145,2089.0703130029387
114,114.0,1.0,1.0,1.0,0.6,2.0,1.0,1.0,1.0,0.7,1.0,50.0,-1139.9270179724995,77.9143539830844,3071.064480605181,1596.573875483757
115,115.0,1.0,1.0,1.0,0.8,3.0,2.0,0.8,0.8,1.0,1.0,30.0,-1554.7474741490826,41.50495899604326,2783.8524804841454,820.420114632402
116,116.0,1.0,1.0,1.0,0.8,3.0,1.0,0.7,0.7,1.0,0.9,30.0,-1574.167277602924,41.50495899604326,2619.6934204236272,796.0970528521161
117,117.0,1.0,1.0,1.0,0.6,2.0,1.0,0.9,0.9,0.9,1.0,60.0,-898.8837712172324,119.96669715945328,3314.3551005446634,3295.1424990305313
118,118.0,1.0,1.0,1.0,0.4,3.0,1.0,1.0,1.0,0.9,1.0,60.0,-495.1855251419729,130.58794234320223,2965.452600605181,2954.135247063008
119,119.0,1.0,1.0,1.0,0.4,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-1855.5935718364312,70.85427533892505,3705.542480484145,1030.0685123133937
120,120.0,1.0,1.0,1.0,0.7,3.0,1.0,0.7,0.7,0.7,1.0,40.0,-1058.4786042984886,57.70311697755309,2179.539420423627,1129.7622063257222
121,121.0,1.0,1.0,1.0,0.7,2.0,1.0,0.7,0.7,1.0,1.0,50.0,-1336.7382350521145,77.404691278589,3189.7618204236273,1748.6280353165496
122,122.0,1.0,1.0,1.0,0.2,1.0,2.0,0.9,0.9,0.8,0.9,40.0,-1020.191480735021,130.58794234320223,3391.9275405446633,1993.5437125796243
123,123.0,1.0,1.0,1.0,0.2,2.0,2.0,1.0,1.0,0.7,0.9,60.0,-150.31268023426685,130.58794234320223,3071.064480605181,1993.5437125796243
124,124.0,1.0,1.0,1.0,0.8,1.0,2.0,0.8,0.8,0.7,1.0,40.0,-1411.727311610114,63.20979733698361,2988.881480484145,1409.4329927834892
125,125.0,1.0,1.0,1.0,0.8,2.0,1.0,0.7,0.7,1.0,0.9,30.0,-1907.3759937866964,41.50495899604326,3189.7618204236273,796.0970528521161
126,126.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-1541.9563573865285,70.85427533892505,3317.199600605181,1226.9149160208622
127,127.0,1.0,1.0,1.0,0.6,2.0,1.0,0.9,0.9,0.9,1.0,60.0,-898.8837712172324,119.96669715945328,3314.3551005446634,3295.1424990305313
128,128.0,1.0,1.0,1.0,0.3,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-1960.332121987049,77.404691278589,4033.8606006051814,1067.743479943771
129,129.0,1.0,1.0,1.0,0.9,2.0,1.0,0.8,0.8,0.7,0.9,60.0,-849.3650687877843,77.404691278589,2742.746360484145,2033.36230666152
130,130.0,1.0,1.0,1.0,0.4,3.0,1.0,0.7,0.7,0.7,0.9,50.0,-446.2012716107437,130.58794234320223,2179.539420423627,2825.016224800978
131,131.0,1.0,1.0,1.0,0.1,2.0,2.0,0.8,0.8,1.0,1.0,60.0,-265.7554947626118,130.58794234320223,3353.920880484145,1706.9264787309778
132,132.0,1.0,1.0,1.0,0.2,1.0,2.0,0.9,0.9,0.9,1.0,30.0,-1636.732496276721,101.2290504822933,3630.8145405446635,1399.3439141122187
133,133.0,1.0,1.0,1.0,0.1,1.0,2.0,1.0,1.0,0.7,1.0,30.0,-1301.623685436291,130.58794234320223,3317.199600605181,1706.9264787309778
134,134.0,1.0,1.0,1.0,0.2,2.0,1.0,1.0,1.0,1.0,1.0,40.0,-1454.7500425789233,123.94374175228508,3682.2390006051814,1947.5441153347854
135,135.0,1.0,1.0,1.0,0.6,3.0,1.0,0.9,0.9,0.8,1.0,30.0,-1496.7422675714938,41.50495899604326,2654.5755405446635,676.1227404250166
136,136.0,1.0,1.0,1.0,0.9,3.0,2.0,0.7,0.7,0.9,0.9,40.0,-1174.2993207294292,58.508503492874055,2472.975420423627,1338.6647892241754
137,137.0,1.0,1.0,1.0,0.6,1.0,2.0,0.8,0.8,0.8,1.0,50.0,-1044.9820502543387,101.2290504822933,3227.768480484145,2488.210978103252
138,138.0,1.0,1.0,1.0,0.5,2.0,1.0,0.7,0.7,0.9,0.9,40.0,-1378.683165111956,73.94929829919676,2986.036980423627,1257.6068948362793
139,139.0,1.0,1.0,1.0,0.5,2.0,2.0,0.8,0.8,0.9,1.0,40.0,-1295.0129246116321,77.9143539830844,3150.196040484145,1424.3355567862263
140,140.0,1.0,1.0,1.0,0.5,3.0,2.0,1.0,1.0,0.8,0.9,30.0,-1370.0960663203925,63.20979733698361,2818.734600605181,993.8725038413902
141,141.0,1.0,1.0,1.0,0.2,1.0,1.0,0.7,0.7,1.0,0.9,30.0,-1813.4456503389695,76.26200830265213,3541.383420423627,821.7505208061527
142,142.0,1.0,1.0,1.0,0.6,2.0,2.0,1.0,1.0,0.9,1.0,40.0,-1533.057015613457,76.26200830265213,3478.514160605181,1540.22046372621
143,143.0,1.0,1.0,1.0,0.9,2.0,2.0,0.8,0.8,0.7,0.9,30.0,-1550.884412815932,41.50495899604326,2742.746360484145,868.2457399558089
144,144.0,1.0,1.0,1.0,0.2,3.0,2.0,0.9,0.9,1.0,0.9,60.0,-112.13594951092469,130.58794234320223,2948.011540544663,1993.5437125796243
145,145.0,1.0,1.0,1.0,0.5,2.0,1.0,0.9,0.9,0.7,0.9,60.0,-549.3941456881535,130.58794234320223,2906.9054205446632,3240.752480911655
146,146.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.8,1.0,0.9,30.0,-2191.9443122281286,41.50495899604326,3705.542480484145,796.0970528521161
147,147.0,1.0,1.0,1.0,0.5,3.0,2.0,0.9,0.9,0.8,1.0,60.0,-268.4361494408846,130.58794234320223,2654.5755405446635,3369.8715031736847
148,148.0,1.0,1.0,1.0,0.3,1.0,1.0,0.9,0.9,0.9,1.0,60.0,-750.5427647449376,130.58794234320223,3630.8145405446635,2538.398990952331
149,149.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,0.7,1.0,60.0,-444.35941444447104,130.58794234320223,2672.0166006051813,3369.8715031736847
150,150.0,1.0,1.0,1.0,0.2,3.0,2.0,0.7,0.7,0.8,1.0,30.0,-906.4110991659852,101.2290504822933,2326.257420423627,1399.3439141122187
151,151.0,1.0,1.0,1.0,0.6,3.0,2.0,0.7,0.7,0.8,0.9,50.0,-520.5778882467448,107.92427533452445,2326.257420423627,2671.5764762346216
152,152.0,1.0,1.0,1.0,0.2,2.0,2.0,0.8,0.8,0.9,1.0,50.0,-567.5296139281774,130.58794234320223,3150.196040484145,2122.6627348416546
153,153.0,1.0,1.0,1.0,0.3,1.0,2.0,0.7,0.7,1.0,1.0,40.0,-1302.816196375454,127.66028995263277,3541.383420423627,2445.3823266490635
154,154.0,1.0,1.0,1.0,0.4,1.0,1.0,0.7,0.7,0.8,0.9,50.0,-918.6208670653323,130.58794234320223,3063.6094204236274,2825.016224800978
155,155.0,1.0,1.0,1.0,0.4,2.0,2.0,0.8,0.8,0.8,1.0,50.0,-668.1452960644117,130.58794234320223,2946.471200484145,2954.135247063008
156,156.0,1.0,1.0,1.0,0.7,1.0,2.0,1.0,1.0,0.7,1.0,50.0,-1174.0687033660815,82.74649910419797,3317.199600605181,1963.00204051517
157,157.0,1.0,1.0,1.0,0.4,1.0,2.0,1.0,1.0,0.8,0.9,40.0,-1351.90373910845,109.13859191897987,3556.0866006051815,2103.315754334294
158,158.0,1.0,1.0,1.0,0.2,1.0,2.0,0.9,0.9,0.9,0.9,50.0,-764.7000784347109,130.58794234320223,3630.8145405446635,1993.5437125796243
159,159.0,1.0,1.0,1.0,0.1,2.0,2.0,0.9,0.9,0.9,1.0,30.0,-1319.5937902544952,130.58794234320223,3314.3551005446634,1706.9264787309778
160,160.0,1.0,1.0,1.0,0.1,1.0,2.0,0.8,0.8,0.9,1.0,50.0,-627.3587360026614,130.58794234320223,3466.655480484145,1706.9264787309778
161,161.0,1.0,1.0,1.0,0.3,3.0,2.0,1.0,1.0,0.8,1.0,40.0,-828.0987435486002,127.66028995263277,2818.734600605181,2445.3823266490635
162,162.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.9,0.9,30.0,-1912.813434455785,41.50495899604326,3478.514160605181,579.6509915410379
163,163.0,1.0,1.0,1.0,0.7,1.0,2.0,0.8,0.8,1.0,0.9,40.0,-1746.182638480546,70.85427533892505,3705.542480484145,1474.997984945687
164,164.0,1.0,1.0,1.0,0.9,2.0,2.0,0.8,0.8,0.8,1.0,40.0,-1451.0070630382204,58.508503492874055,2946.471200484145,1375.6026122407486
165,165.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,1.0,40.0,-1629.071676488175,41.50495899604326,2946.471200484145,964.7174888397876
166,166.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,40.0,-2104.4383555483682,52.38197966632623,4033.8606006051814,1283.627474944131
167,167.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,1.0,0.9,50.0,-1114.223371521032,130.58794234320223,3869.7015405446637,1993.5437125796243
168,168.0,1.0,1.0,1.0,0.4,2.0,1.0,0.8,0.8,1.0,0.9,40.0,-1499.5203024976445,77.9143539830844,3353.920880484145,1195.7828417588385
169,169.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.7,1.0,50.0,-983.3055490939612,101.2290504822933,3153.0405405446627,2488.210978103252
170,170.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,0.9,30.0,-1442.066165746774,41.50495899604326,2490.4164804841457,940.3944270595016
171,171.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.8,1.0,1.0,30.0,-2242.1583379610584,41.50495899604326,3705.542480484145,892.5688017360948
172,172.0,1.0,1.0,1.0,0.9,2.0,2.0,0.9,0.9,0.7,0.9,40.0,-1391.7394418034612,58.508503492874055,2906.9054205446632,1338.6647892241754
173,173.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,1.0,0.9,50.0,-1114.223371521032,130.58794234320223,3869.7015405446637,1993.5437125796243
174,174.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.8,1.0,60.0,-745.8878257616919,130.58794234320223,3391.9275405446633,3785.6077592843617
175,175.0,1.0,1.0,1.0,0.1,1.0,2.0,0.8,0.8,0.8,1.0,50.0,-505.8805521081846,130.58794234320223,3227.768480484145,1706.9264787309778
176,176.0,1.0,1.0,1.0,0.7,3.0,1.0,0.9,0.9,0.9,1.0,60.0,-713.3308867522329,100.82881979982099,2801.2935405446633,2742.122381340471
177,177.0,1.0,1.0,1.0,0.6,1.0,1.0,0.9,0.9,0.9,0.9,50.0,-1454.5889686881862,83.79852469307862,3630.8145405446635,1746.7476930699306
178,178.0,1.0,1.0,1.0,0.2,1.0,2.0,1.0,1.0,1.0,0.9,60.0,-621.3483734051899,130.58794234320223,4033.8606006051814,1993.5437125796243
179,179.0,1.0,1.0,1.0,0.9,3.0,1.0,0.8,0.8,0.8,0.9,50.0,-1033.521366857482,63.93268598001005,2490.4164804841457,1518.8140053338082
180,180.0,1.0,1.0,1.0,0.8,3.0,2.0,0.8,0.8,0.7,1.0,30.0,-1293.2969668803867,41.50495899604326,2343.698480484145,820.420114632402
181,181.0,1.0,1.0,1.0,0.1,1.0,1.0,0.7,0.7,1.0,0.9,50.0,-843.721249281571,130.58794234320223,3541.383420423627,1577.807456468948
182,182.0,1.0,1.0,1.0,0.3,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-744.1327937668373,130.58794234320223,3353.920880484145,2409.279968690301
183,183.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.8,0.9,50.0,-912.497213937687,130.58794234320223,3556.0866006051815,1993.5437125796243
184,184.0,1.0,1.0,1.0,0.1,3.0,1.0,0.7,0.7,1.0,1.0,30.0,-1204.6176289834955,90.2139868922699,2619.6934204236272,935.9328157890616
185,185.0,1.0,1.0,1.0,0.5,3.0,2.0,1.0,1.0,1.0,1.0,60.0,-485.57077146024176,130.58794234320223,3112.170600605181,3369.8715031736847
186,186.0,1.0,1.0,1.0,0.4,1.0,2.0,0.8,0.8,0.7,0.9,50.0,-655.2307872222804,130.58794234320223,2988.881480484145,2825.016224800978
187,187.0,1.0,1.0,1.0,0.6,3.0,1.0,0.7,0.7,0.7,0.9,40.0,-976.4496306917686,63.93268598001005,2179.539420423627,1137.817714019677
188,188.0,1.0,1.0,1.0,0.6,3.0,1.0,1.0,1.0,0.7,1.0,40.0,-1233.9977867607727,63.93268598001005,2672.0166006051813,1179.5760619520563
189,189.0,1.0,1.0,1.0,0.1,2.0,1.0,0.8,0.8,0.8,0.9,50.0,-516.1644026532175,130.58794234320223,2946.471200484145,1577.807456468948
190,190.0,1.0,1.0,1.0,0.6,2.0,2.0,0.9,0.9,0.9,1.0,50.0,-1080.3944636504323,101.2290504822933,3314.3551005446634,2488.210978103252
191,191.0,1.0,1.0,1.0,0.2,2.0,1.0,1.0,1.0,0.8,0.9,60.0,-420.09364283629105,130.58794234320223,3274.7893206051813,1993.5437125796243
192,192.0,1.0,1.0,1.0,0.3,2.0,1.0,1.0,1.0,0.9,1.0,40.0,-1464.6115665347882,95.87431963506812,3478.514160605181,1529.2687177522337
193,193.0,1.0,1.0,1.0,0.4,1.0,2.0,0.9,0.9,1.0,1.0,30.0,-1964.247711868182,68.90193226572049,3869.7015405446637,1033.8014278296514
194,194.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,30.0,-1886.4641848295419,41.50495899604326,3112.170600605181,940.3944270595016
195,195.0,1.0,1.0,1.0,0.3,2.0,2.0,0.8,0.8,0.7,1.0,40.0,-815.9423937034892,127.66028995263277,2742.746360484145,2445.3823266490635
196,196.0,1.0,1.0,1.0,0.6,1.0,1.0,0.9,0.9,0.8,0.9,30.0,-1914.6298115388354,41.50495899604326,3391.9275405446633,651.7996786447306
197,197.0,1.0,1.0,1.0,0.4,2.0,1.0,0.8,0.8,0.8,1.0,50.0,-872.2565768074919,123.94374175228508,2946.471200484145,2711.722903178539
198,198.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,0.7,1.0,40.0,-739.5861008833699,127.66028995263277,2578.5873004236273,2445.3823266490635
199,199.0,1.0,1.0,1.0,0.6,2.0,1.0,0.7,0.7,0.7,0.9,30.0,-1471.4075013230342,41.50495899604326,2578.5873004236273,651.7996786447306
200,200.0,1.0,1.0,1.0,0.5,1.0,2.0,0.8,0.8,0.7,1.0,50.0,-791.3334901567939,123.94374175228508,2988.881480484145,3093.8122971004154
201,201.0,1.0,1.0,1.0,0.2,3.0,1.0,0.9,0.9,0.7,0.9,50.0,-376.0415124979265,130.58794234320223,2507.857540544663,1993.5437125796243
202,202.0,1.0,1.0,1.0,0.1,2.0,1.0,0.8,0.8,0.8,1.0,50.0,-548.1354649295411,130.58794234320223,2946.471200484145,1706.9264787309778
203,203.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,0.8,0.9,0.9,30.0,-2013.6634724023515,41.50495899604326,3466.655480484145,723.9483657484234
204,204.0,1.0,1.0,1.0,0.9,3.0,1.0,0.7,0.7,0.7,1.0,30.0,-1362.9307960671586,41.50495899604326,2179.539420423627,892.5688017360948
205,205.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.9,1.0,40.0,-1395.6555762223034,130.58794234320223,3794.973600605181,1706.9264787309778
206,206.0,1.0,1.0,1.0,0.4,1.0,2.0,1.0,1.0,0.9,0.9,60.0,-698.3350993233977,130.58794234320223,3794.973600605181,2825.016224800978
207,207.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,0.8,0.9,1.0,60.0,-467.4251284120817,119.96669715945328,2637.1344804841456,3657.3786655829686
208,208.0,1.0,1.0,1.0,0.2,2.0,1.0,0.8,0.8,0.9,1.0,50.0,-760.9858463199263,130.58794234320223,3150.196040484145,2122.6627348416546
209,209.0,1.0,1.0,1.0,0.8,2.0,1.0,0.8,0.8,1.0,1.0,40.0,-1781.0546761585776,52.38197966632623,3353.920880484145,1090.9470731781785
