n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
151,151.0,1.0,0.0,1.0,2.0,0.7,1.0,1.0,1.0,0.8,1.0,55.0,-201.76621995225045,11.963835853492505,458.3435471638249,245.88507888199968
152,152.0,1.0,0.0,1.0,2.0,0.6,2.0,1.0,1.0,0.9,0.7,65.0,-158.03631560693893,11.963835853492505,361.98268301467743,241.98609087930458
153,153.0,1.0,0.0,1.0,2.0,0.4,1.0,2.0,1.0,0.7,0.8,65.0,-155.93775302111135,11.963835853492505,420.26883773106,175.89687144374537
154,154.0,1.0,0.0,1.0,2.0,0.3,3.0,1.0,0.9,0.9,0.9,55.0,-141.01164311935125,11.963835853492505,319.8901924474425,186.57069429859263
155,155.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,1.0,0.7,0.9,55.0,-72.26704877286403,11.963835853492505,336.39619244744244,120.4814748630333
156,156.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,0.9,0.8,1.0,65.0,-163.07609072306244,11.963835853492505,396.22262716382494,245.88507888199968
157,157.0,1.0,0.0,1.0,2.0,0.1,1.0,1.0,0.9,0.9,0.9,45.0,-213.56445735729687,11.963835853492505,412.50919244744244,149.62709657811791
158,158.0,1.0,0.0,1.0,2.0,0.6,1.0,2.0,0.8,1.0,0.8,45.0,-203.54095069933135,10.772528973087788,366.67483773106,225.54834021856956
159,159.0,1.0,0.0,1.0,2.0,0.9,1.0,1.0,1.0,0.9,0.8,55.0,-239.80850393011934,9.356318117957072,420.26883773106,221.74760314177922
160,160.0,1.0,0.0,1.0,2.0,0.9,1.0,1.0,1.0,0.8,0.8,55.0,-190.72822617492747,11.963835853492505,420.26883773106,282.8286766024744
161,161.0,1.0,0.0,1.0,2.0,0.7,1.0,1.0,0.8,0.9,0.7,55.0,-138.85396374611406,11.963835853492505,347.63748301467746,260.45788973954194
162,162.0,1.0,0.0,1.0,2.0,0.2,3.0,2.0,1.0,0.8,1.0,55.0,-135.3698632262679,11.963835853492505,355.4335471638249,153.5260845808129
163,163.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,65.0,-176.72804327729523,11.963835853492505,354.3131524474424,315.8732863202541
164,164.0,1.0,0.0,1.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,55.0,-192.97346321595063,11.963835853492505,458.3435471638249,219.6153040163722
165,165.0,1.0,0.0,1.0,2.0,0.4,1.0,1.0,0.8,0.8,1.0,55.0,-194.56091490721045,11.963835853492505,404.74954716382496,190.46968230128763
166,166.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.8,0.9,0.9,45.0,-190.7738204597886,11.963835853492505,354.3131524474424,241.98609087930458
167,167.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,0.9,0.8,1.0,55.0,-202.35332200310683,11.963835853492505,396.22262716382494,282.8286766024744
168,168.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.7,0.9,0.8,65.0,-61.05906540127965,11.963835853492505,312.40367773106,241.98609087930458
169,169.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,0.7,0.9,1.0,55.0,-126.97014007391952,11.963835853492505,377.95254716382493,168.09889543835527
170,170.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,1.0,0.8,0.7,55.0,-150.10845106831508,11.963835853492505,401.2314830146775,264.35687774223703
171,171.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,1.0,0.9,1.0,55.0,-158.9389187124108,11.963835853492505,419.09474716382493,260.45788973954194
172,172.0,1.0,0.0,1.0,2.0,0.8,2.0,2.0,0.8,0.8,1.0,45.0,-210.38746528470992,9.84818598880357,373.35050716382494,209.44281356443204
173,173.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,0.9,1.0,0.7,55.0,-102.57621969795608,11.963835853492505,374.43448301467754,164.1999074356602
174,174.0,1.0,0.0,1.0,2.0,0.7,1.0,2.0,0.8,0.8,0.9,55.0,-184.2241986583774,11.963835853492505,385.7121924474424,245.88507888199968
175,175.0,1.0,0.0,1.0,2.0,0.9,2.0,1.0,0.9,0.9,0.8,55.0,-201.50609831157166,9.356318117957072,358.14791773106,221.74760314177922
176,176.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,0.7,1.0,0.7,55.0,-117.84586863311873,11.963835853492505,293.36632301467745,164.1999074356602
177,177.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.8,0.7,1.0,65.0,-93.51396325282096,11.963835853492505,373.35050716382494,175.89687144374537
178,178.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,0.8,0.7,1.0,55.0,-81.14484052189603,11.963835853492505,322.421547163825,120.4814748630333
179,179.0,1.0,0.0,1.0,2.0,0.7,3.0,1.0,0.9,0.9,1.0,45.0,-203.66046818906057,6.455532174825935,338.92754716382495,125.677086330673
180,180.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,0.9,45.0,-114.70550641673132,11.963835853492505,336.39619244744244,164.1999074356602
181,181.0,1.0,0.0,1.0,2.0,0.8,2.0,1.0,1.0,0.9,0.7,55.0,-153.60631985740758,11.963835853492505,361.98268301467743,278.92968859977935
182,182.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,0.7,0.7,0.7,45.0,-98.25904169421977,11.963835853492505,293.36632301467745,120.4814748630333
183,183.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,1.0,0.9,0.8,55.0,-184.9252539704176,11.963835853492505,381.02003773106003,205.04249315882996
184,184.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.7,55.0,-120.66917185562828,11.963835853492505,281.81548301467745,330.44609717779633
185,185.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,0.7,0.8,0.7,55.0,-132.80719733939068,11.963835853492505,320.84048301467743,208.94148116152505
186,186.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,0.8,0.8,0.7,55.0,-146.68814482987142,11.963835853492505,316.23844301467744,208.94148116152505
187,187.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,0.8,0.8,0.9,55.0,-114.36378106502754,11.963835853492505,303.3841924474425,135.0542857205756
188,188.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.8,1.0,0.7,55.0,-149.8335812970563,11.963835853492505,316.23844301467744,219.6153040163722
189,189.0,1.0,0.0,1.0,2.0,0.2,2.0,1.0,0.9,1.0,0.7,55.0,-108.26858392270651,11.963835853492505,339.11056301467744,182.67170629589754
190,190.0,1.0,0.0,1.0,2.0,0.9,1.0,2.0,0.7,0.7,0.7,65.0,-124.78727913533695,11.963835853492505,320.84048301467743,268.2558657449321
191,191.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,1.0,1.0,0.7,55.0,-209.33688361762782,11.963835853492505,401.2314830146775,293.5024994573216
192,192.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,1.0,1.0,0.8,55.0,-163.2918855265843,11.963835853492505,317.35883773106,311.974298317559
193,193.0,1.0,0.0,1.0,2.0,0.8,2.0,2.0,0.9,0.8,1.0,65.0,-109.9386189654905,11.963835853492505,396.22262716382494,264.35687774223703
194,194.0,1.0,0.0,1.0,2.0,0.4,3.0,1.0,0.9,0.7,0.8,45.0,-153.71715123832206,11.963835853492505,300.85283773106005,175.89687144374537
195,195.0,1.0,0.0,1.0,2.0,0.4,3.0,1.0,0.8,0.7,0.9,55.0,-127.71380433579107,11.963835853492505,303.3841924474425,175.89687144374537
196,196.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,1.0,0.8,0.8,55.0,-125.43636859539698,11.963835853492505,381.02003773106003,227.41328002176232
197,197.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,0.7,1.0,0.8,45.0,-185.77760805330485,11.206913153645337,339.87783773105997,185.16780758361898
198,198.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,1.0,0.8,0.7,55.0,-143.07995672120157,11.963835853492505,361.98268301467743,245.88507888199968
199,199.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,0.7,0.8,45.0,-140.3064195858391,11.963835853492505,312.40367773106,286.7276646051694
200,200.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,0.8,0.8,0.8,55.0,-128.5913022893305,11.963835853492505,366.67483773106,264.35687774223703
201,201.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,0.9,1.0,1.0,55.0,-216.4945948917782,11.206913153645337,396.22262716382494,253.89075545306636
202,202.0,1.0,0.0,1.0,2.0,0.9,3.0,1.0,1.0,0.8,0.7,55.0,-159.63512515721308,11.206913153645337,298.3214830146775,261.5271100514834
203,203.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,0.9,0.7,0.7,55.0,-160.10379583274454,11.963835853492505,374.43448301467754,138.95327372327068
204,204.0,1.0,0.0,1.0,2.0,0.3,2.0,2.0,0.7,0.9,0.9,65.0,-58.044920448135485,11.963835853492505,331.44103244744247,186.57069429859263
205,205.0,1.0,0.0,1.0,2.0,0.8,3.0,2.0,0.8,1.0,0.7,55.0,-76.42194156769447,11.963835853492505,265.3094830146775,293.5024994573216
206,206.0,1.0,0.0,1.0,2.0,0.8,2.0,2.0,0.9,1.0,1.0,65.0,-178.1597203937321,11.963835853492505,396.22262716382494,293.5024994573216
207,207.0,1.0,0.0,1.0,2.0,0.6,3.0,2.0,1.0,1.0,1.0,55.0,-118.24688322177948,11.963835853492505,355.4335471638249,256.55890173684696
208,208.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,1.0,0.7,0.9,55.0,-199.5826039482465,11.963835853492505,439.3061924474424,138.95327372327068
209,209.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,1.0,0.7,0.9,65.0,-115.8667030796806,11.963835853492505,439.3061924474424,194.36867030398267
210,210.0,1.0,0.0,1.0,2.0,0.8,3.0,1.0,1.0,1.0,0.7,55.0,-163.4815267547532,9.356318117957072,298.3214830146775,218.3419288410787
211,211.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.7,65.0,-139.87090880600672,11.963835853492505,320.84048301467743,315.8732863202541
212,212.0,1.0,0.0,1.0,2.0,0.6,3.0,2.0,1.0,0.8,0.9,45.0,-175.09719421939323,11.963835853492505,336.39619244744244,227.41328002176232
213,213.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,55.0,-211.7032826423587,11.963835853492505,393.47183773106,315.8732863202541
214,214.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,0.9,0.7,0.9,55.0,-124.2558692943691,11.963835853492505,377.18527244744246,231.31226802445735
215,215.0,1.0,0.0,1.0,2.0,0.6,1.0,2.0,0.9,0.8,0.7,55.0,-121.66763673013614,11.963835853492505,374.43448301467754,227.41328002176232
216,216.0,1.0,0.0,1.0,2.0,0.6,1.0,1.0,0.8,0.7,0.9,55.0,-190.4537480858277,11.963835853492505,385.7121924474424,212.84046916422
217,217.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,0.9,0.8,1.0,45.0,-166.1552358098196,11.963835853492505,396.22262716382494,208.94148116152505
218,218.0,1.0,0.0,1.0,2.0,0.7,1.0,1.0,1.0,0.9,0.7,55.0,-215.56643304507807,11.963835853492505,401.2314830146775,260.45788973954194
219,219.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.7,0.8,0.7,65.0,-74.56471782099817,11.963835853492505,320.84048301467743,208.94148116152505
220,220.0,1.0,0.0,1.0,2.0,0.8,2.0,1.0,0.9,0.9,1.0,55.0,-217.89689154242257,11.206913153645337,396.22262716382494,257.7089327522749
221,221.0,1.0,0.0,1.0,2.0,0.2,3.0,2.0,0.7,0.7,1.0,55.0,-100.35538974267857,11.963835853492505,305.91554716382495,138.95327372327068
222,222.0,1.0,0.0,1.0,2.0,0.3,1.0,2.0,0.8,0.8,1.0,45.0,-159.51420595549405,11.963835853492505,404.74954716382496,171.9978834410503
223,223.0,1.0,0.0,1.0,2.0,0.6,3.0,2.0,0.7,0.7,0.9,55.0,-112.74368265924427,11.963835853492505,286.8781924474425,212.84046916422
224,224.0,1.0,0.0,1.0,2.0,0.4,3.0,2.0,0.8,0.9,1.0,55.0,-84.14973074727747,11.963835853492505,322.421547163825,205.04249315882996
225,225.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,0.9,0.9,55.0,-185.62653149890747,11.963835853492505,400.05739244744245,223.51429201906728
226,226.0,1.0,0.0,1.0,2.0,0.7,3.0,2.0,1.0,0.7,0.7,55.0,-78.63963604341598,11.963835853492505,298.3214830146775,231.31226802445735
227,227.0,1.0,0.0,1.0,2.0,0.7,1.0,2.0,0.8,0.9,0.9,45.0,-216.42204297217006,10.772528973087788,385.7121924474424,229.2970142243998
228,228.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,0.8,1.0,0.7,55.0,-124.3785135601167,11.963835853492505,265.3094830146775,238.08710287660958
229,229.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.8,0.8,1.0,55.0,-170.36560933916908,11.963835853492505,373.35050716382494,227.41328002176232
230,230.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,0.8,45.0,-142.22961349117008,11.963835853492505,300.85283773106005,315.8732863202541
231,231.0,1.0,0.0,1.0,2.0,0.8,3.0,2.0,0.7,1.0,1.0,65.0,-68.80984201790142,11.963835853492505,305.91554716382495,293.5024994573216
232,232.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,1.0,0.9,0.9,65.0,-163.10521278251937,11.963835853492505,400.05739244744245,186.57069429859263
233,233.0,1.0,0.0,1.0,2.0,0.4,3.0,1.0,1.0,0.9,0.7,55.0,-134.15695505666108,11.963835853492505,298.3214830146775,205.04249315882996
234,234.0,1.0,0.0,1.0,2.0,0.7,1.0,2.0,1.0,0.7,1.0,55.0,-224.16026788370604,11.963835853492505,458.3435471638249,231.31226802445735
235,235.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,0.7,0.9,0.8,65.0,-73.70610146213326,11.963835853492505,312.40367773106,297.4014874600167
236,236.0,1.0,0.0,1.0,2.0,0.3,3.0,2.0,1.0,0.9,0.7,55.0,-111.43194589126234,11.963835853492505,298.3214830146775,186.57069429859263
237,237.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,1.0,1.0,0.8,55.0,-164.02817963340047,11.963835853492505,420.26883773106,201.1435051561349
238,238.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,0.7,0.8,55.0,-98.18066110989069,11.963835853492505,267.84083773106,286.7276646051694
239,239.0,1.0,0.0,1.0,2.0,0.9,3.0,1.0,0.8,1.0,0.7,55.0,-149.2989791496543,7.73385501546214,265.3094830146775,185.80801794041562
240,240.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,0.8,0.9,0.8,65.0,-68.1448757526628,11.963835853492505,335.27579773106,149.62709657811791
241,241.0,1.0,0.0,1.0,2.0,0.6,3.0,1.0,0.8,0.9,0.7,55.0,-125.79034362739547,11.963835853492505,265.3094830146775,241.98609087930458
242,242.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,0.7,0.9,0.8,55.0,-109.96304969485416,11.963835853492505,339.87783773105997,186.57069429859263
243,243.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,1.0,0.7,1.0,55.0,-138.2317887928663,11.963835853492505,458.3435471638249,120.4814748630333
244,244.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,0.9,1.0,1.0,45.0,-198.43235389321308,11.963835853492505,396.22262716382494,238.08710287660958
245,245.0,1.0,0.0,1.0,2.0,0.4,1.0,2.0,0.7,0.7,0.8,55.0,-133.7689276935884,11.963835853492505,339.87783773105997,175.89687144374537
246,246.0,1.0,0.0,1.0,2.0,0.3,3.0,2.0,0.9,1.0,0.8,45.0,-105.003203813437,11.963835853492505,300.85283773106005,201.1435051561349
247,247.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,1.0,1.0,0.7,65.0,-90.17072114914632,11.963835853492505,361.98268301467743,256.55890173684696
248,248.0,1.0,0.0,1.0,2.0,0.9,1.0,2.0,0.7,0.8,0.9,45.0,-208.23912476673902,7.73385501546214,358.91519244744245,168.94278580435358
249,249.0,1.0,0.0,1.0,2.0,0.8,2.0,1.0,0.8,0.9,0.9,55.0,-148.42166112079443,11.963835853492505,354.3131524474424,278.92968859977935
250,250.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,0.9,0.8,0.7,45.0,-129.6143534154919,11.963835853492505,374.43448301467754,135.0542857205756
251,251.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.9,0.9,1.0,65.0,-166.48198001595526,11.963835853492505,396.22262716382494,205.04249315882996
252,252.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.7,0.7,0.8,55.0,-128.75173296518713,11.963835853492505,312.40367773106,212.84046916422
253,253.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,1.0,0.9,0.7,55.0,-185.72095003636616,11.963835853492505,401.2314830146775,168.09889543835527
254,254.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.7,0.7,0.9,65.0,-90.56549400910933,11.963835853492505,358.91519244744245,194.36867030398267
255,255.0,1.0,0.0,1.0,2.0,0.1,1.0,1.0,1.0,0.9,0.8,55.0,-147.53271989545192,11.963835853492505,420.26883773106,149.62709657811791
256,256.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,0.9,1.0,0.7,55.0,-91.5374902394198,11.963835853492505,281.81548301467745,311.974298317559
257,257.0,1.0,0.0,1.0,2.0,0.3,2.0,2.0,0.8,1.0,1.0,55.0,-111.45895312248399,11.963835853492505,373.35050716382494,201.1435051561349
258,258.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,0.7,0.7,0.7,55.0,-116.11226223321243,11.963835853492505,293.36632301467745,157.42507258350804
259,259.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,0.7,0.8,1.0,55.0,-174.19247628568587,11.963835853492505,350.47838716382495,282.8286766024744
260,260.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,1.0,0.9,0.8,45.0,-197.26311279300447,11.963835853492505,420.26883773106,186.57069429859263
261,261.0,1.0,0.0,1.0,2.0,0.3,3.0,1.0,1.0,1.0,0.8,65.0,-70.42661112984409,11.963835853492505,317.35883773106,201.1435051561349
262,262.0,1.0,0.0,1.0,2.0,0.9,3.0,1.0,0.8,1.0,0.9,65.0,-143.89204887133448,11.963835853492505,303.3841924474425,311.974298317559
263,263.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,0.8,0.9,0.9,45.0,-213.44413672096354,6.455532174825935,354.3131524474424,125.677086330673
264,264.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,0.8,0.7,0.7,45.0,-62.65416860843194,11.963835853492505,265.3094830146775,120.4814748630333
265,265.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,0.8,55.0,-115.53911271264509,11.963835853492505,317.35883773106,164.1999074356602
266,266.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,0.7,0.7,0.9,55.0,-130.65097246447147,11.963835853492505,286.8781924474425,268.2558657449321
267,267.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.8,0.8,65.0,-179.80697803133532,11.963835853492505,393.47183773106,301.3004754627118
268,268.0,1.0,0.0,1.0,2.0,0.2,2.0,2.0,1.0,0.7,1.0,45.0,-197.43184019171647,11.963835853492505,419.09474716382493,138.95327372327068
269,269.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,0.9,0.8,1.0,55.0,-218.18400988521782,11.963835853492505,431.54654716382487,264.35687774223703
270,270.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.7,0.8,0.7,55.0,-105.85588287347137,11.963835853492505,320.84048301467743,208.94148116152505
271,271.0,1.0,0.0,1.0,2.0,0.3,1.0,2.0,0.9,0.8,0.7,55.0,-153.87424640529431,11.963835853492505,374.43448301467754,171.9978834410503
272,272.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,0.8,1.0,0.8,55.0,-137.70583535825793,11.963835853492505,366.67483773106,293.5024994573216
273,273.0,1.0,0.0,1.0,2.0,0.2,3.0,2.0,0.9,0.9,0.9,55.0,-74.3856346811575,11.963835853492505,319.8901924474425,168.09889543835527
274,274.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,0.9,0.8,55.0,-174.1384380085036,11.963835853492505,381.02003773106003,223.51429201906728
275,275.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,1.0,0.9,0.9,55.0,-209.5029179058771,11.963835853492505,400.05739244744245,297.4014874600167
276,276.0,1.0,0.0,1.0,2.0,0.6,1.0,1.0,1.0,0.9,1.0,45.0,-238.14658957903944,11.963835853492505,458.3435471638249,241.98609087930458
277,277.0,1.0,0.0,1.0,2.0,0.2,3.0,1.0,0.7,1.0,1.0,65.0,-59.88472369529155,11.963835853492505,305.91554716382495,182.67170629589754
278,278.0,1.0,0.0,1.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,55.0,-236.68069024552622,11.963835853492505,458.3435471638249,219.6153040163722
279,279.0,1.0,0.0,1.0,2.0,0.2,2.0,1.0,1.0,1.0,0.9,55.0,-189.03242079180035,11.963835853492505,400.05739244744245,182.67170629589754
280,280.0,1.0,0.0,1.0,2.0,0.8,3.0,2.0,0.9,0.7,0.9,45.0,-132.6649807091618,11.963835853492505,319.8901924474425,249.78406688469474
281,281.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,0.8,1.0,0.9,65.0,-171.9687902524875,11.963835853492505,385.7121924474424,293.5024994573216
282,282.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,1.0,0.8,0.9,55.0,-134.6685856977779,11.963835853492505,336.39619244744244,135.0542857205756
283,283.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,0.7,0.8,1.0,45.0,-137.9943900923986,11.963835853492505,350.47838716382495,208.94148116152505
284,284.0,1.0,0.0,1.0,2.0,0.5,3.0,2.0,0.8,0.9,0.8,45.0,-141.89246602896026,11.963835853492505,284.34683773106,223.51429201906728
285,285.0,1.0,0.0,1.0,2.0,0.8,2.0,1.0,1.0,0.9,0.9,55.0,-220.48922091072913,11.206913153645337,400.05739244744245,257.7089327522749
286,286.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.8,55.0,-147.18945937258727,11.963835853492505,339.87783773105997,301.3004754627118
287,287.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,1.0,0.9,1.0,55.0,-182.1015037268769,11.963835853492505,419.09474716382493,260.45788973954194
288,288.0,1.0,0.0,1.0,2.0,0.2,3.0,1.0,0.8,0.8,0.9,55.0,-120.33287766676995,11.963835853492505,303.3841924474425,153.5260845808129
289,289.0,1.0,0.0,1.0,2.0,0.8,1.0,1.0,0.9,1.0,0.8,55.0,-221.9691872936527,9.356318117957072,393.47183773106,218.3419288410787
290,290.0,1.0,0.0,1.0,2.0,0.9,1.0,1.0,0.8,0.9,0.9,55.0,-173.76834393040662,11.963835853492505,385.7121924474424,297.4014874600167
291,291.0,1.0,0.0,1.0,2.0,0.2,2.0,2.0,1.0,0.8,0.8,65.0,-124.33484359225314,11.963835853492505,381.02003773106003,153.5260845808129
292,292.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,0.7,0.7,0.8,55.0,-88.16601872378472,11.963835853492505,267.84083773106,120.4814748630333
293,293.0,1.0,0.0,1.0,2.0,0.4,3.0,1.0,1.0,0.9,0.9,55.0,-157.13314203746882,11.963835853492505,336.39619244744244,205.04249315882996
294,294.0,1.0,0.0,1.0,2.0,0.9,2.0,1.0,0.8,1.0,0.7,55.0,-135.97183727619276,11.963835853492505,316.23844301467744,311.974298317559
295,295.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,1.0,65.0,-107.18885031639701,11.963835853492505,322.421547163825,330.44609717779633
296,296.0,1.0,0.0,1.0,2.0,0.4,1.0,2.0,1.0,0.8,0.8,65.0,-105.15603086687649,11.963835853492505,420.26883773106,190.46968230128763
297,297.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,0.7,0.9,1.0,55.0,-144.13312518048954,11.963835853492505,305.91554716382495,223.51429201906728
298,298.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,1.0,0.8,0.8,45.0,-141.85565267133927,11.963835853492505,317.35883773106,282.8286766024744
299,299.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,0.8,0.9,0.8,65.0,-138.01614042239282,11.963835853492505,366.67483773106,223.51429201906728
300,300.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,0.8,0.8,1.0,55.0,-113.5688118645379,11.963835853492505,373.35050716382494,135.0542857205756
301,301.0,1.0,0.0,1.0,2.0,0.2,1.0,2.0,0.9,1.0,0.8,45.0,-195.8468144394427,11.963835853492505,393.47183773106,182.67170629589754
302,302.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,0.8,0.9,0.9,55.0,-78.09606069297114,11.963835853492505,303.3841924474425,149.62709657811791
303,303.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,65.0,-128.81171111219584,11.963835853492505,401.2314830146775,315.8732863202541
304,304.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,0.8,0.9,0.8,45.0,-145.59408570824982,11.963835853492505,335.27579773106,260.45788973954194
305,305.0,1.0,0.0,1.0,2.0,0.4,3.0,1.0,1.0,1.0,0.8,55.0,-106.49508805195298,11.963835853492505,317.35883773106,219.6153040163722
306,306.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,0.9,0.7,0.9,65.0,-156.8923219785636,11.963835853492505,412.50919244744244,194.36867030398267
307,307.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.8,0.9,1.0,55.0,-205.08727804341663,11.963835853492505,404.74954716382496,223.51429201906728
308,308.0,1.0,0.0,1.0,2.0,0.9,1.0,1.0,0.9,0.8,0.8,55.0,-218.1227856961127,11.206913153645337,393.47183773106,261.5271100514834
309,309.0,1.0,0.0,1.0,2.0,0.2,2.0,2.0,0.8,1.0,0.9,55.0,-144.115662510723,11.963835853492505,354.3131524474424,182.67170629589754
310,310.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,1.0,0.9,0.9,55.0,-146.7370238295035,11.963835853492505,400.05739244744245,186.57069429859263
311,311.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.8,0.8,0.8,55.0,-108.4999146889573,11.963835853492505,335.27579773106,190.46968230128763
312,312.0,1.0,0.0,1.0,2.0,0.2,3.0,2.0,0.7,0.9,0.9,45.0,-85.66012953488439,11.963835853492505,286.8781924474425,168.09889543835527
313,313.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,0.8,0.7,0.8,55.0,-174.1479352352523,11.963835853492505,366.67483773106,249.78406688469474
314,314.0,1.0,0.0,1.0,2.0,0.3,3.0,2.0,0.9,0.9,1.0,55.0,-88.39046698671646,11.963835853492505,338.92754716382495,186.57069429859263
315,315.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,0.9,0.9,0.7,55.0,-86.26642231245265,11.963835853492505,281.81548301467745,223.51429201906728
316,316.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.8,45.0,-168.403299389617,10.772528973087788,312.40367773106,265.9250732648392
