n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,0.7,0.7,0.7,30.0,-249.07995017882135,4.204950471585056,347.5650726077289,37.77240128466122
1,1.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,0.7,0.9,0.8,20.0,-228.52629144803356,3.304230922637724,296.3300580861832,14.482973427220237
2,2.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,0.9,0.9,0.7,20.0,-296.54709610184966,1.7609146983568025,376.2450653469561,8.586852950654176
3,3.0,1.0,0.0,1.0,0.9,3.0,2.0,0.8,0.9,0.8,1.0,25.0,-201.29052567300866,3.304230922637724,279.68005808618324,31.445782727532645
4,4.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.9,0.9,0.7,55.0,-61.49117727535641,11.557899957417797,278.0200508254103,130.77476334114556
5,5.0,1.0,0.0,1.0,0.6,3.0,1.0,0.7,1.0,1.0,0.9,35.0,-186.75952835769422,6.6084749817854815,294.67005082541027,76.09561890335794
6,6.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,0.8,1.0,0.7,40.0,-178.35679078559355,9.194281154186596,337.5160508254102,112.46175361894214
7,7.0,1.0,0.0,1.0,0.6,2.0,2.0,0.8,0.9,1.0,0.8,45.0,-179.8187330409346,9.194281154186596,355.8260580861831,131.3917260064652
8,8.0,1.0,0.0,1.0,0.3,2.0,2.0,0.7,0.7,0.8,1.0,40.0,-123.22541943217425,9.744629023205515,295.6468508254103,133.63328584689114
9,9.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,1.0,0.8,0.9,40.0,-178.41328977031574,8.610257067672498,316.1300508254103,87.77175775158757
10,10.0,1.0,0.0,1.0,0.4,3.0,2.0,0.9,0.8,0.9,0.7,45.0,-94.18970393809909,11.58296780105606,314.6400653469561,160.62894690033252
11,11.0,1.0,0.0,1.0,0.7,3.0,1.0,0.8,0.7,1.0,0.7,30.0,-228.8995450776524,3.304230922637724,312.9800580861832,23.4488857801121
12,12.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,0.8,0.7,0.7,40.0,-111.24757714288523,9.744629023205515,281.34006534695607,136.72056364558406
13,13.0,1.0,0.0,1.0,0.8,3.0,2.0,0.8,1.0,0.8,0.8,60.0,-28.025045789004118,11.648419850608644,279.68005808618324,236.40731583140285
14,14.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,1.0,1.0,0.8,50.0,-133.52033852161125,9.744629023205515,331.29006534695606,146.76256426467623
15,15.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,0.9,35.0,-260.6596808066244,3.304230922637724,355.8260580861831,32.20119296134307
16,16.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,0.8,1.0,0.9,55.0,-119.62349788119793,11.53015096905002,363.12005082541026,173.05233958875905
17,17.0,1.0,0.0,1.0,0.5,3.0,2.0,0.9,0.8,1.0,1.0,35.0,-189.59516839957175,7.31875125910715,331.29006534695606,89.69299646241674
18,18.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,0.8,0.9,0.9,50.0,-183.57564646894667,8.610257067672498,357.9350580861831,114.72180827370022
19,19.0,1.0,0.0,1.0,0.2,1.0,2.0,0.9,1.0,1.0,0.9,25.0,-274.5325896804457,7.31875125910715,399.7400653469561,63.42963581951304
20,20.0,1.0,0.0,1.0,0.9,3.0,1.0,0.9,0.9,0.9,1.0,45.0,-173.67193918054036,6.6084749817854815,314.6400653469561,98.37799528184044
21,21.0,1.0,0.0,1.0,0.4,2.0,1.0,0.9,0.8,0.9,0.7,55.0,-99.12444480072759,11.60563302293498,353.20146534695607,161.6047999305719
22,22.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,0.7,0.9,0.8,55.0,-113.57889868798304,11.60563302293498,394.5550726077289,190.87793959697873
23,23.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,1.0,0.8,0.7,40.0,-109.4340582089623,11.53015096905002,295.6468508254103,158.65580731029925
24,24.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.9,1.0,45.0,-196.1551744423821,7.982795416418341,339.62505082541026,105.70757968568444
25,25.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,1.0,35.0,-236.23990287989378,5.063408075481224,357.9350580861831,67.13067658218634
26,26.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,1.0,0.8,0.9,25.0,-237.09131541058738,6.6084749817854815,350.57687260772894,58.317651974360146
27,27.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,0.8,0.7,0.8,20.0,-222.075094221491,2.336191878650031,292.63505082541025,15.610106077205282
28,28.0,1.0,0.0,1.0,0.1,2.0,1.0,0.8,1.0,0.7,1.0,55.0,-56.009335533022,11.53015096905002,293.0222580861832,158.59701686085097
29,29.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.8,0.8,0.8,35.0,-161.12585978163045,6.6084749817854815,261.3700508254103,59.73923150120804
30,30.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,1.0,0.8,0.8,40.0,-137.70269165464632,7.31875125910715,261.3700508254103,92.50727036592782
31,31.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,1.0,0.9,0.9,60.0,-64.17631498407923,11.53015096905002,296.3300580861832,158.61661367733376
32,32.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,1.0,0.9,0.9,20.0,-241.54493310892957,3.304230922637724,316.5814508254103,21.93806531249126
33,33.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,0.9,0.7,0.8,35.0,-159.50203767052736,5.063408075481224,244.72005082541028,49.73476319233669
34,34.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,0.8,50.0,-156.0300415753583,7.31875125910715,295.6468508254103,113.26014356192225
35,35.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.7,1.0,0.8,25.0,-284.98980214428667,3.304230922637724,381.43005808618324,30.903977665383128
36,36.0,1.0,0.0,1.0,0.2,2.0,2.0,0.9,0.7,0.9,0.9,25.0,-246.52748744025322,6.6084749817854815,353.20146534695607,52.39166299802755
37,37.0,1.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,0.7,0.7,30.0,-233.01689340881973,5.063408075481224,329.6422726077289,39.051917460705695
38,38.0,1.0,0.0,1.0,0.9,3.0,2.0,1.0,0.8,0.8,0.8,25.0,-232.43362911270097,3.304230922637724,316.30007260772896,28.851352135612764
39,39.0,1.0,0.0,1.0,0.2,2.0,2.0,0.7,1.0,0.8,0.8,35.0,-153.73126708529713,9.744629023205515,295.6468508254103,102.47819139005028
40,40.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,1.0,0.7,0.9,30.0,-224.17632125086953,5.063408075481224,329.6422726077289,48.50827470373059
41,41.0,1.0,0.0,1.0,0.7,1.0,1.0,0.8,0.7,0.9,1.0,45.0,-220.67359548012473,6.6084749817854815,357.9350580861831,86.52601732917523
42,42.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,0.7,0.9,0.7,20.0,-271.79686997892475,2.336191878650031,353.20146534695607,14.870735416902974
43,43.0,1.0,0.0,1.0,0.2,1.0,1.0,1.0,0.7,0.9,0.9,35.0,-261.3275326971291,7.31875125910715,394.5550726077289,63.42963581951304
44,44.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,0.8,1.0,1.0,55.0,-125.54015108853132,8.610257067672498,294.67005082541027,140.44462611105448
45,45.0,1.0,0.0,1.0,0.4,3.0,2.0,0.7,0.9,0.9,1.0,25.0,-187.59099863556756,5.859528792858796,278.0200508254103,55.61191115697568
46,46.0,1.0,0.0,1.0,0.4,3.0,1.0,0.9,0.9,0.9,0.7,30.0,-208.08420936602056,6.6084749817854815,314.6400653469561,55.234822051723334
47,47.0,1.0,0.0,1.0,0.4,1.0,1.0,0.8,0.7,0.9,0.8,30.0,-247.96581890720253,6.6084749817854815,357.9350580861831,59.73923150120804
48,48.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.7,0.9,0.9,55.0,-120.91844347126985,9.744629023205515,314.6400653469561,145.7334716651119
49,49.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,1.0,0.8,0.7,50.0,-78.0281930503392,11.58296780105606,313.9568580861832,117.32176916605657
50,50.0,1.0,0.0,1.0,0.2,1.0,2.0,0.7,0.8,0.7,0.8,25.0,-196.28372903745932,6.6084749817854815,292.63505082541025,47.88725354854284
51,51.0,1.0,0.0,1.0,0.7,3.0,2.0,0.9,0.8,0.9,0.8,55.0,-69.21767099276742,11.60563302293498,314.6400653469561,219.7493914198293
52,52.0,1.0,0.0,1.0,0.7,3.0,2.0,0.9,0.8,0.8,0.8,25.0,-215.68620543570265,3.304230922637724,297.9900653469561,24.746101076072044
53,53.0,1.0,0.0,1.0,0.9,3.0,1.0,0.7,1.0,0.7,0.7,20.0,-191.017506174754,1.7609146983568025,244.72005082541028,11.115991398512948
54,54.0,1.0,0.0,1.0,0.2,1.0,1.0,1.0,0.8,0.9,0.9,20.0,-307.76846231549496,2.758594824312179,394.5550726077289,11.725919428655258
55,55.0,1.0,0.0,1.0,0.7,2.0,1.0,0.7,0.9,0.7,1.0,60.0,-86.78752583980632,9.194281154186596,274.71225082541025,159.22764423465168
56,56.0,1.0,0.0,1.0,0.4,3.0,1.0,0.8,0.7,0.7,0.7,40.0,-134.92707081143368,8.610257067672498,263.0300580861832,90.22622312110435
57,57.0,1.0,0.0,1.0,0.4,2.0,1.0,0.7,1.0,1.0,0.7,55.0,-119.49194360578103,11.557899957417797,337.5160508254102,159.64621516399617
58,58.0,1.0,0.0,1.0,0.6,1.0,1.0,0.8,1.0,0.7,0.8,30.0,-216.9791214118654,5.063408075481224,310.94505808618317,45.76498511892433
59,59.0,1.0,0.0,1.0,0.9,3.0,2.0,0.8,0.9,0.8,0.8,40.0,-136.3948951849152,7.31875125910715,279.68005808618324,106.34251916325745
60,60.0,1.0,0.0,1.0,0.2,3.0,1.0,0.9,0.8,0.8,0.8,50.0,-102.88369715383666,11.53015096905002,297.9900653469561,144.20048458239114
61,61.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.8,0.7,1.0,30.0,-237.87526678450936,3.304230922637724,329.25506534695603,33.498408257303005
62,62.0,1.0,0.0,1.0,0.8,3.0,2.0,0.7,1.0,0.7,0.7,55.0,-22.426156905784502,11.648419850608644,244.72005082541028,221.2921272639028
63,63.0,1.0,0.0,1.0,0.8,2.0,1.0,0.9,0.7,1.0,0.7,25.0,-289.3903155935308,2.336191878650031,374.13606534695606,14.870735416902974
64,64.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,0.7,0.9,1.0,20.0,-220.39563532983794,1.7609146983568025,278.0200508254103,11.785192129913822
65,65.0,1.0,0.0,1.0,0.3,1.0,1.0,1.0,0.8,0.8,0.9,50.0,-145.88440660713593,11.53015096905002,371.0600726077289,173.05233958875905
66,66.0,1.0,0.0,1.0,0.5,2.0,1.0,1.0,0.7,1.0,0.7,50.0,-196.8968276944897,9.744629023205515,392.44607260772887,125.64947042692758
67,67.0,1.0,0.0,1.0,0.8,2.0,2.0,1.0,0.7,0.7,0.9,55.0,-126.23199085008055,9.194281154186596,329.6422726077289,160.34572494084787
68,68.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,0.9,0.8,0.8,30.0,-276.6768658265357,3.304230922637724,371.0600726077289,26.798726605842404
69,69.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,40.0,-242.71194728830136,5.063408075481224,363.12005082541026,67.13067658218634
70,70.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,0.7,1.0,1.0,45.0,-187.9072289624661,7.982795416418341,349.6000726077289,121.59736886429332
71,71.0,1.0,0.0,1.0,0.2,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-67.9198420283242,11.53015096905002,293.0222580861832,173.0327427722763
72,72.0,1.0,0.0,1.0,0.4,3.0,1.0,0.9,0.8,1.0,1.0,55.0,-133.7225557808244,9.744629023205515,331.29006534695606,144.70437906554758
73,73.0,1.0,0.0,1.0,0.4,3.0,2.0,1.0,0.7,0.8,0.9,60.0,-65.38046590852349,11.557899957417797,316.30007260772896,188.76144702636617
74,74.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,0.8,0.7,0.7,30.0,-176.31222764665122,7.982795416418341,292.63505082541025,70.02285848532685
75,75.0,1.0,0.0,1.0,0.3,3.0,2.0,0.9,0.8,0.9,1.0,45.0,-106.96259060957541,10.751127173934911,314.6400653469561,162.24423974307848
76,76.0,1.0,0.0,1.0,0.4,3.0,1.0,0.9,0.7,0.8,0.8,30.0,-197.12058478118342,6.6084749817854815,297.9900653469561,59.73923150120804
77,77.0,1.0,0.0,1.0,0.3,2.0,1.0,0.9,0.9,0.8,0.7,35.0,-192.61993849140714,8.610257067672498,332.2668653469561,81.24287294706679
78,78.0,1.0,0.0,1.0,0.1,1.0,2.0,0.7,0.9,0.7,0.8,55.0,-49.05654277843883,11.557899957417797,292.63505082541025,130.89665336090525
79,79.0,1.0,0.0,1.0,0.7,3.0,1.0,0.8,0.8,0.8,1.0,60.0,-89.36949450719926,9.194281154186596,279.68005808618324,159.22764423465168
80,80.0,1.0,0.0,1.0,0.5,3.0,1.0,0.7,0.8,0.7,0.7,55.0,-29.993661728694246,11.60563302293498,244.72005082541028,176.04052584199715
81,81.0,1.0,0.0,1.0,0.2,2.0,2.0,0.8,1.0,0.9,0.7,40.0,-125.25748119543458,11.53015096905002,334.89145808618326,129.7843554874486
82,82.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.8,0.8,1.0,20.0,-227.42397928421866,2.336191878650031,295.6468508254103,19.512632596506606
83,83.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.8,0.8,0.8,25.0,-228.7749542961104,2.336191878650031,297.9900653469561,18.033891275901986
84,84.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,0.7,0.9,0.8,20.0,-284.88801917975775,3.304230922637724,376.2450653469561,22.69347554630168
85,85.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,1.0,1.0,0.9,45.0,-223.45057979927898,7.31875125910715,381.43005808618324,111.85300661016672
86,86.0,1.0,0.0,1.0,0.1,3.0,2.0,0.7,0.7,0.7,0.7,45.0,-27.733811747414528,11.58296780105606,244.72005082541028,117.32176916605657
87,87.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.8,1.0,0.8,55.0,-52.7837497914254,11.557899957417797,294.67005082541027,145.3323792723305
88,88.0,1.0,0.0,1.0,0.6,2.0,1.0,0.8,1.0,0.7,0.8,40.0,-157.00019609324167,7.982795416418341,293.0222580861832,100.45585292715646
89,89.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,0.7,30.0,-191.9292204536524,3.304230922637724,261.3700508254103,29.606762369423187
90,90.0,1.0,0.0,1.0,0.9,3.0,2.0,0.7,0.8,0.9,1.0,45.0,-118.80070584405742,7.982795416418341,278.0200508254103,137.48715804290225
91,91.0,1.0,0.0,1.0,0.3,2.0,1.0,1.0,1.0,0.8,0.9,25.0,-258.0098222395662,4.204950471585056,350.57687260772894,26.778021002429124
92,92.0,1.0,0.0,1.0,0.2,2.0,1.0,0.7,0.7,0.8,0.7,50.0,-71.69150833876888,11.58296780105606,295.6468508254103,131.7574950774819
93,93.0,1.0,0.0,1.0,0.7,1.0,1.0,0.8,0.7,0.7,0.7,40.0,-172.7191009150006,7.982795416418341,310.94505808618317,101.80243684254468
94,94.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,1.0,0.7,0.7,60.0,-51.65436662357816,11.648419850608644,310.94505808618317,177.98494952962687
95,95.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,0.7,35.0,-227.18397103976156,5.063408075481224,337.5160508254102,58.900807827767544
96,96.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,0.9,0.8,0.7,55.0,-72.07639015073283,11.60563302293498,316.1300508254103,147.16907401914656
97,97.0,1.0,0.0,1.0,0.8,2.0,1.0,0.7,0.9,1.0,0.7,40.0,-218.3285450046073,6.6084749817854815,337.5160508254102,78.93877795705372
98,98.0,1.0,0.0,1.0,0.7,2.0,2.0,1.0,0.9,0.9,0.7,40.0,-192.745394672886,8.610257067672498,371.51147260772893,117.176273643217
99,99.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,1.0,0.8,0.8,25.0,-243.2745685874188,2.336191878650031,313.9568580861832,18.033891275901986
100,100.0,1.0,0.0,1.0,0.2,1.0,1.0,0.9,1.0,1.0,1.0,45.0,-202.57408527899804,9.744629023205515,399.7400653469561,122.56219262823461
101,101.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,1.0,0.8,0.9,40.0,-207.61752858815072,7.31875125910715,334.4400580861832,84.18250901550746
102,102.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,1.0,0.9,0.9,45.0,-173.3481171426988,9.744629023205515,339.62505082541026,112.52019200914248
103,103.0,1.0,0.0,1.0,0.7,1.0,1.0,0.9,1.0,0.8,0.8,60.0,-99.37985944217999,11.60563302293498,352.7500653469561,219.7493914198293
104,104.0,1.0,0.0,1.0,0.8,2.0,2.0,0.7,0.7,0.9,0.8,60.0,-90.84309571335119,9.744629023205515,316.5814508254103,168.90475070198917
105,105.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,1.0,25.0,-292.9312889224057,1.7609146983568025,374.13606534695606,13.471284428486337
106,106.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,25.0,-317.9840902456147,3.304230922637724,418.05007260772885,30.903977665383128
107,107.0,1.0,0.0,1.0,0.6,2.0,2.0,0.9,1.0,0.9,0.9,30.0,-244.9506462859797,5.063408075481224,353.20146534695607,48.50827470373059
108,108.0,1.0,0.0,1.0,0.6,3.0,2.0,0.8,0.8,0.7,1.0,20.0,-198.4420541487417,2.336191878650031,263.0300580861832,14.66506219911319
109,109.0,1.0,0.0,1.0,0.9,1.0,2.0,1.0,0.8,0.9,0.8,30.0,-285.0190811021595,4.204950471585056,394.5550726077289,42.74127243584547
110,110.0,1.0,0.0,1.0,0.9,1.0,1.0,0.8,1.0,0.9,0.8,55.0,-179.91931451150043,7.982795416418341,357.9350580861831,124.29053669506982
111,111.0,1.0,0.0,1.0,0.8,3.0,2.0,0.7,0.8,1.0,0.9,35.0,-172.49255012979827,6.6084749817854815,294.67005082541027,87.94759685602314
112,112.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.8,1.0,0.9,35.0,-210.6791325417996,6.6084749817854815,331.29006534695606,70.16962992702534
113,113.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,1.0,0.8,1.0,50.0,-131.79455159777802,9.744629023205515,352.7500653469561,166.84656550286059
114,114.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,0.8,25.0,-312.86586338701943,2.336191878650031,399.7400653469561,18.033891275901986
115,115.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,0.8,0.8,0.7,45.0,-142.40113784192988,11.53015096905002,350.57687260772894,144.22008139887393
116,116.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,45.0,-203.31580617209647,6.6084749817854815,347.5650726077289,104.30398425817303
117,117.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.9,0.7,1.0,55.0,-119.54712400519524,7.982795416418341,299.650072607729,145.4320526322067
118,118.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,0.9,0.7,0.7,40.0,-191.1471796874023,7.31875125910715,329.6422726077289,93.91440731768336
119,119.0,1.0,0.0,1.0,0.3,2.0,1.0,1.0,0.9,0.9,0.8,30.0,-262.8673534736144,5.859528792858796,371.51147260772893,43.50051818017193
120,120.0,1.0,0.0,1.0,0.7,2.0,2.0,0.7,1.0,1.0,0.8,20.0,-261.10080990749873,2.336191878650031,337.5160508254102,14.398213477856928
121,121.0,1.0,0.0,1.0,0.3,2.0,2.0,0.7,0.7,0.7,1.0,25.0,-190.9300559750869,5.063408075481224,274.71225082541025,39.342230068299756
122,122.0,1.0,0.0,1.0,0.7,1.0,1.0,0.7,0.9,0.9,1.0,50.0,-184.9575447990558,7.982795416418341,339.62505082541026,121.59736886429332
123,123.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,0.7,50.0,-197.67501998975916,7.31875125910715,353.20146534695607,107.74965611501298
124,124.0,1.0,0.0,1.0,0.9,2.0,1.0,0.9,0.9,0.9,0.8,25.0,-270.7423419133966,2.336191878650031,353.20146534695607,16.821998676553633
125,125.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,1.0,0.7,1.0,35.0,-148.7734824175109,8.610257067672498,292.63505082541025,104.51122541490429
126,126.0,1.0,0.0,1.0,0.9,2.0,1.0,0.7,0.9,0.7,0.9,60.0,-63.34132425808718,9.744629023205515,274.71225082541025,190.01784453973784
127,127.0,1.0,0.0,1.0,0.4,1.0,2.0,0.8,0.9,0.8,0.7,20.0,-244.85892847740908,5.063408075481224,334.4400580861832,35.08213938729333
128,128.0,1.0,0.0,1.0,0.2,3.0,2.0,0.9,0.7,0.8,0.8,30.0,-177.2233504406225,7.982795416418341,297.9900653469561,68.67627456993861
129,129.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,0.9,1.0,0.9,45.0,-242.066637619151,7.31875125910715,392.44607260772887,98.01775781283709
130,130.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.9,1.0,0.9,40.0,-215.09682117750975,7.982795416418341,363.12005082541026,107.05416360107266
131,131.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,1.0,1.0,1.0,50.0,-142.74499827414584,11.499328970392527,363.12005082541026,171.60530579776713
132,132.0,1.0,0.0,1.0,0.2,1.0,1.0,1.0,1.0,0.8,0.9,55.0,-110.68806710438598,11.53015096905002,371.0600726077289,158.61661367733376
133,133.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,0.9,25.0,-226.81513056898166,1.7609146983568025,293.0222580861832,12.967202134923959
134,134.0,1.0,0.0,1.0,0.2,2.0,2.0,0.7,1.0,0.8,0.8,55.0,-57.17023686885452,11.557899957417797,295.6468508254103,145.3323792723305
135,135.0,1.0,0.0,1.0,0.9,2.0,2.0,1.0,0.7,0.8,0.7,20.0,-266.3898871090467,2.336191878650031,350.57687260772894,16.082628016251327
136,136.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.9,0.8,0.9,50.0,-163.21875929427387,9.744629023205515,371.0600726077289,145.7334716651119
137,137.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,1.0,0.9,0.8,40.0,-160.25076437881853,9.194281154186596,316.5814508254103,111.34367291274593
138,138.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.9,0.7,0.7,50.0,-72.25613365613839,10.751127173934911,244.72005082541028,138.5802916934149
139,139.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,1.0,25.0,-175.1614275435118,3.304230922637724,244.72005082541028,33.498408257303005
140,140.0,1.0,0.0,1.0,0.9,2.0,1.0,0.7,0.7,0.7,0.9,60.0,-63.34132425808718,9.744629023205515,274.71225082541025,190.01784453973784
141,141.0,1.0,0.0,1.0,0.3,1.0,1.0,0.7,0.9,1.0,1.0,60.0,-128.2163051984392,11.53015096905002,363.12005082541026,187.46846868370162
142,142.0,1.0,0.0,1.0,0.1,1.0,2.0,0.8,0.9,1.0,1.0,35.0,-228.70531151937053,8.610257067672498,381.43005808618324,86.54452506682918
143,143.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.7,1.0,0.8,20.0,-226.07768753278106,3.304230922637724,294.67005082541027,14.482973427220237
144,144.0,1.0,0.0,1.0,0.7,2.0,2.0,1.0,0.8,1.0,0.9,55.0,-170.3289087719383,9.744629023205515,392.44607260772887,167.87565810242486
145,145.0,1.0,0.0,1.0,0.6,2.0,1.0,0.7,0.7,1.0,0.9,60.0,-124.89013782570127,9.744629023205515,337.5160508254102,156.8045648837684
146,146.0,1.0,0.0,1.0,0.9,3.0,2.0,0.7,0.9,0.8,0.9,60.0,-29.92953168392224,9.744629023205515,261.3700508254103,190.01784453973784
147,147.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,1.0,60.0,-103.12215610687653,8.610257067672498,314.6400653469561,167.39467663316714
148,148.0,1.0,0.0,1.0,0.8,2.0,2.0,0.8,0.9,0.7,0.7,30.0,-198.1743523226816,5.063408075481224,293.0222580861832,50.96125168094281
149,149.0,1.0,0.0,1.0,0.6,3.0,1.0,0.8,0.9,0.9,0.8,30.0,-213.10870449117928,4.204950471585056,296.3300580861832,33.77036275673093
150,150.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,1.0,1.0,0.9,50.0,-160.25107349995227,8.610257067672498,331.29006534695606,114.72180827370022
151,151.0,1.0,0.0,1.0,0.3,1.0,2.0,0.9,0.8,0.8,0.9,40.0,-186.7296416208315,9.194281154186596,352.7500653469561,110.22559220654975
152,152.0,1.0,0.0,1.0,0.4,2.0,1.0,0.8,0.9,1.0,0.8,40.0,-216.51036177027714,7.982795416418341,355.8260580861831,84.56606374854753
153,153.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,0.7,60.0,-134.61486142065903,9.744629023205515,376.2450653469561,181.00493652021
154,154.0,1.0,0.0,1.0,0.4,1.0,2.0,0.8,0.9,1.0,0.7,60.0,-69.64036313537136,11.704228443470686,381.43005808618324,166.4418911195656
155,155.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.9,0.8,1.0,55.0,-113.68500764156224,9.194281154186596,297.9900653469561,139.17959114093244
156,156.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,1.0,0.9,0.9,60.0,-85.44723733327034,11.557899957417797,339.62505082541026,203.19717293779146
157,157.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,0.9,1.0,1.0,20.0,-259.7718477537969,3.304230922637724,337.5160508254102,23.235280608451205
158,158.0,1.0,0.0,1.0,0.1,2.0,1.0,1.0,0.8,0.8,0.8,20.0,-266.5430621344874,4.204950471585056,350.57687260772894,18.818846624873366
159,159.0,1.0,0.0,1.0,0.2,1.0,2.0,0.8,0.9,0.7,0.7,25.0,-206.3460895625589,7.31875125910715,310.94505808618317,52.4086609256945
160,160.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.7,0.7,1.0,25.0,-238.11417130077626,2.336191878650031,311.33226534695604,19.512632596506606
161,161.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.7,0.7,0.7,25.0,-194.5790716721554,3.304230922637724,263.0300580861832,19.34363472057138
162,162.0,1.0,0.0,1.0,0.1,3.0,2.0,0.7,0.8,0.8,0.8,50.0,-22.103660335065264,11.58296780105606,261.3700508254103,132.01977534528964
163,163.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,0.9,0.7,35.0,-184.7224013872123,9.744629023205515,357.9350580861831,103.5072839896146
164,164.0,1.0,0.0,1.0,0.8,3.0,2.0,0.7,0.9,0.7,0.7,60.0,0.21516954107242148,11.704228443470686,244.72005082541028,224.18479476526684
